Loss NN B-Var
of IN O
the DT O
homologous JJ O
recombination NN O
gene NN O
rad51 NNP B-Gene
leads VBZ B-Reg
to IN O
Fanconi NNP B-Disease
anemia-like NN I-Disease
symptoms NNS I-Disease
in IN O
zebrafish NN O
. . O

RAD51 NNP O
is VBZ O
an DT O
indispensable JJ O
homologous JJ O
recombination NN O
protein NN O
, , O
necessary JJ O
for IN O
strand JJ O
invasion NN O
and CC O
crossing VBG O
over RB O
. . O

It PRP O
has VBZ O
recently RB O
been VBN O
designated VBN O
as IN O
a DT O
Fanconi NNP B-Disease
anemia NN I-Disease
( -LRB- O
FA NNP O
) -RRB- O
gene NN O
, , O
following VBG O
the DT O
discovery NN O
of IN O
two CD O
patients NNS O
carrying VBG O
dominant-negative JJ O
mutations NNS O
. . O

FA NNP O
is VBZ O
a DT O
hereditary JJ O
DNA-repair NN O
disorder NN O
characterized VBN O
by IN O
various JJ O
congenital JJ O
abnormalities NNS O
, , O
progressive JJ O
bone NN O
marrow NN O
failure NN O
, , O
and CC O
cancer NN O
predisposition NN O
. . O

In IN O
this DT O
report NN O
, , O
we PRP O
describe VBP O
a DT O
viable JJ O
vertebrate NN O
model NN O
of IN O
RAD51 NNP O
loss NN O
. . O

Zebrafish NNP O
rad51 NNP B-Gene
loss-of-function NN B-NegReg
mutants NNS B-Var
developed VBD O
key JJ O
features NNS O
of IN O
FA NNP B-Disease
