Paradoxical JJ O
gain-of-function NN O
mutant NN O
of IN O
the DT O
G-protein-coupled NN O
receptor NN O
PROKR2 NNP O
promotes VBZ O
early JJ O
puberty NN O
. . O

The DT O
human JJ O
genome NN O
encodes NNS O
~750 . O
G-protein-coupled NN O
receptors NNS O
( -LRB- O
GPCRs FW O
) -RRB- O
, , O
including VBG O
prokineticin NNS O
receptor NN O
2 CD O
( -LRB- O
PROKR2 NN O
) -RRB- O
involved VBN O
in IN O
the DT O
regulation NN O
of IN O
sexual JJ O
maturation NN O
. . O

Previously RB O
reported VBD O
pathogenic JJ O
gain-of-function NN O
mutations NNS O
of IN O
GPCR NNP O
genes NNS O
invariably RB O
encoded VBD O
aberrant NN O
receptors NNS O
with IN O
excessive JJ O
signal NN O
transduction NN O
activity NN O
. . O

Although IN O
in IN O
vitro FW O
assays NNS O
demonstrated VBN O
that IN O
an DT O
artificially RB O
created VBN O
inactive NN O
mutant NN O
of IN O
PROKR2 NNS O
exerted VBD O
paradoxical JJ O
gain-of-function NN O
effects NNS O
when WRB O
co-transfected NN O
with IN O
wild-type JJ O
proteins NNS O
, , O
such PDT O
a DT O
phenomenon NN O
has VBZ O
not RB O
been VBN O
observed VBN O
in IN O
vivo NN O
. . O

Here RB O
, , O
we PRP O
report VBP O
a DT O
heterozygous JJ O
frameshift NN O
mutation NN O
of IN O
PROKR2 NNS O
identified VBN O
in IN O
a DT O
3.5-year-old CD O
girl NN O
with IN O
central JJ O
precocious JJ O
puberty NN O
. . O

The DT O
mutant JJ B-Var
mRNA NNS O
escaped VBD B-NegReg
nonsense-mediated NN B-MPA
decay NN I-MPA
and CC O
generated VBD O
a DT O
GPCR NNP O
lacking VBG B-NegReg
two CD B-MPA
transmembrane NN I-MPA
domains NNS I-MPA
and CC O
the DT O
carboxyl-terminal NN O
tail NN O
. . O

The DT O
mutant JJ O
protein NN O
had VBD O
no DT O
in IN O
vitro FW O
signal NN O
transduction NN O
activity NN O
; : O
however RB O
, , O
cells NNS O
co-expressing VBP O
the DT O
mutant JJ O
and CC O
wild-type JJ O
PROKR2 NNS O
exhibited VBD O
markedly RB O
exaggerated JJ O
ligand-induced NN O
Ca(2 NNP O
+ CC O
) -RRB- O
responses NNS O
. . O

The DT O
results NNS O
indicate VBP O
that IN O
certain JJ O
inactive JJ O
PROKR2 NNS B-Gene
mutants NNS B-Var
can MD O
cause VB O
early JJ O
puberty NN O
by IN O
enhancing VBG B-PosReg
the DT O
functional JJ B-MPA
property NN I-MPA
of IN I-MPA
coexisting VBG I-MPA
wild-type JJ I-MPA
proteins NNS I-MPA
