N-cadherin NNP O
Regulation NNP O
of IN O
Bone NNP O
Growth NNP O
and CC O
Homeostasis NNP O
Is VBZ O
Osteolineage NNP O
Stage-Specific NNP O
. . O

N-cadherin NNP O
inhibits VBZ O
osteogenic JJ O
cell NN O
differentiation NN O
and CC O
canonical JJ O
b'Wnt/\xce\xb2-catenin' NN O
signaling NN O
in IN O
vitro FW O
. . O

However RB O
, , O
in IN O
vivo NN O
both CC O
conditional JJ O
Cdh2 NN O
ablation NN O
and CC O
overexpression NN O
in IN O
osteoblasts NNS O
lead VBP O
to IN O
low JJ O
bone NN O
mass NN O
. . O

We PRP O
tested VBD O
the DT O
hypothesis NN O
that WDT O
N-cadherin NNP O
has VBZ O
different JJ O
effects NNS O
on IN O
osteolineage NN O
cells NNS O
depending VBG O
upon IN O
their PRP$ O
differentiation NN O
stage NN O
. . O

Embryonic JJ O
conditional JJ O
osteolineage NN O
Cdh2 NN B-Gene
deletion NN B-Var
in IN O
mice NN O
results NNS O
in IN O
defective JJ B-NegReg
growth NN B-MPA
, , O
low JJ B-NegReg
bone NN B-MPA
mass NN I-MPA
, , O
and CC O
reduced VBN B-NegReg
osteoprogenitor NN B-MPA
number NN I-MPA
