Disruption NN O
of IN O
the DT O
temporally RB O
regulated JJ O
cloaca NNS O
endodermal NN O
b'\xce\xb2-catenin' NN O
signaling NN O
causes VBZ O
anorectal JJ O
malformations NNS O
. . O

The DT O
cloaca NNS O
is VBZ O
temporally RB O
formed VBN O
and CC O
eventually RB O
divided VBN O
by IN O
the DT O
urorectal JJ O
septum NN O
( -LRB- O
URS NNP O
) -RRB- O
during IN O
urogenital JJ O
and CC O
anorectal JJ O
organ NN O
development NN O
. . O

Although IN O
congenital JJ O
malformations NNS O
, , O
such JJ O
as IN O
anorectal JJ O
malformations NNS O
( -LRB- O
ARMs NNPS O
) -RRB- O
, , O
are VBP O
frequently RB O
observed VBN O
during IN O
this DT O
process NN O
, , O
the DT O
underlying JJ O
pathogenic JJ O
mechanisms NNS O
remain VBP O
unclear JJ O
. . O

b'\xce\xb2-Catenin' NNP O
is VBZ O
a DT O
critical JJ O
component NN O
of IN O
canonical JJ O
Wnt NNP O
signaling VBG O
and CC O
is VBZ O
essential JJ O
for IN O
the DT O
regulation NN O
of IN O
cell NN O
differentiation NN O
and CC O
morphogenesis NN O
during IN O
embryogenesis NN O
. . O

The DT O
expression NN O
of IN O
b'\xce\xb2-catenin' NN O
is VBZ O
observed VBN O
in IN O
endodermal JJ O
epithelia NN O
, , O
including VBG O
URS NNP O
epithelia NN O
. . O

We PRP O
modulated VBD O
the DT O
b'\xce\xb2-catenin' NN O
gene NN O
conditionally RB O
in IN O
endodermal JJ O
epithelia NN O
by IN O
utilizing VBG O
tamoxifen-inducible RB O
Cre NNP O
driver NN O
line NN O
( -LRB- O
Shh(CreERT2 NNP O
) -RRB- O
) -RRB- O
. . O

Both DT O
b'\xce\xb2-catenin' NN B-Protein
loss- VBD B-NegReg
and CC O
gain-of-function VB B-PosReg
( -LRB- O
LOF NNP O
and CC O
GOF NN O
) -RRB- O
mutants NNS B-Var
displayed VBD O
abnormal JJ O
clefts NNS B-CPA
in IN I-CPA
the DT I-CPA
perineal NN I-CPA
region NN I-CPA
and CC O
hypoplastic JJ B-CPA
elongation NN I-CPA
of IN I-CPA
the DT I-CPA
URS NNP I-CPA
. . O

The DT O
mutants NNS B-Var
also RB O
displayed VBD O
reduced JJ B-NegReg
cell NN B-CPA
proliferation NN I-CPA
in IN I-CPA
the DT I-CPA
URS NNP I-CPA
mesenchyme NN I-CPA
. . O

In IN O
addition NN O
, , O
the DT O
b'\xce\xb2-catenin' NN B-Protein
GOF NNP O
mutants NNS B-Var
displayed VBD O
reduced JJ O
apoptosis NN O
and CC O
subsequently RB O
increased VBN O
apoptosis NN O
in IN O
the DT O
URS NNP O
epithelium NN O
. . O

This DT O
instability NN O
possibly RB O
resulted VBD O
in IN O
reduced JJ B-NegReg
expression NN B-MPA
levels NNS I-MPA
of IN O
differentiation NN O
markers NNS O
, , O
such JJ O
as IN O
keratin NN B-Protein
1 CD I-Protein
and CC O
filaggrin NN B-Protein
, , O
in IN O
the DT O
perineal NN O
epithelia NN O
. . O

The DT O
expression NN B-MPA
of IN O
bone NN B-Gene
morphogenetic JJ I-Gene
protein NN I-Gene
( -LRB- I-Gene
Bmp NNP I-Gene
) -RRB- O
genes NNS O
, , O
such JJ O
as IN O
Bmp4 JJ B-Gene
and CC O
Bmp7 NN B-Gene
, , O
was VBD O
also RB O
ectopically RB O
induced VBN B-PosReg
in IN O
the DT O
epithelia NN O
of IN O
the DT O
URS NNP O
in IN O
the DT O
b'\xce\xb2-catenin' NN B-Protein
GOF NNP O
mutants NNS B-Var
. . O

The DT O
expression NN B-MPA
of IN O
the DT O
Msx2 JJ B-Gene
gene NN I-Gene
and CC O
phosphorylated-Smad1/5/8 VBN O
, , O
possible JJ O
readouts NNS B-MPA
of IN I-MPA
Bmp NNP I-MPA
signaling NN I-MPA
, , O
was VBD O
also RB O
increased VBN B-PosReg
in IN O
the DT O
mutants NNS B-Var
. . O

Moreover RB O
, , O
we PRP O
introduced VBD O
an DT O
additional JJ O
mutation NN O
for IN O
a DT O
Bmp NNP O
receptor NN O
gene NN O
: : O
BmprIA NNP O
. . O

The DT O
Shh(CreERT2/+ NNP O
) -RRB- O
; : O
b'\xce\xb2-catenin(flox(ex3)/+' NN O
) -RRB- O
; : O
BmprIA(flox/- RB O
) -RRB- O
mutants NNS O
displayed VBD O
partial JJ O
restoration NN O
of IN O
URS NNP O
elongation NN O
compared VBN O
with IN O
the DT O
b'\xce\xb2-catenin' NN O
GOF NNP O
mutants NNS O
. . O

These DT O
results NNS O
indicate VBP O
that IN O
some DT O
ARM NNP B-Disease
phenotypes NNS O
in IN O
the DT O
b'\xce\xb2-catenin' NN B-Protein
GOF NNP B-PosReg
mutants NNS B-Var
were VBD O
caused VBN B-Reg
by IN I-Reg
abnormal JJ O
Bmp NNP B-MPA
signaling NN I-MPA
