Extracellular JJ O
inhibitors NNS O
can MD O
attenuate VB O
tumorigenic NN O
Wnt NNP O
pathway NN O
activity NN O
in IN O
adenomatous JJ O
polyposis NN O
coli NNS O
mutants NNS O
: : O
Predictions NNS O
of IN O
a DT O
validated JJ O
mathematical JJ O
model NN O
. . O

BACKGROUND NNP O
: : O
Despite IN O
considerable JJ O
investigational JJ O
efforts NNS O
, , O
no DT O
method NN O
to TO O
overcome VB O
the DT O
pathogenesis NN O
caused VBN O
by IN O
loss NN O
of IN O
function NN O
( -LRB- O
LoF NN O
) -RRB- O
mutations NNS O
in IN O
tumor NN O
suppressor NN O
genes NNS O
has VBZ O
been VBN O
successfully RB O
translated VBN O
to IN O
the DT O
clinic NN O
. . O

The DT O
most RBS O
frequent JJ O
LoF IN B-NegReg
mutation NN B-Var
in IN O
human JJ O
cancers NNS O
is VBZ O
Adenomatous JJ B-Gene
polyposis NN I-Gene
coli NNS I-Gene
( -LRB- O
APC NNP O
) -RRB- O
, , O
causing VBG O
aberrant NN O
activation NN B-PosReg
of IN O
the DT O
Wnt NNP B-Pathway
pathway NN I-Pathway
. . O

In IN O
nearly RB O
all DT O
colon NN B-Disease
cancer NN I-Disease
tumors NNS I-Disease
, , O
the DT O
APC NNP B-Protein
protein NN I-Protein
is VBZ O
truncated VBN O
, , O
but CC O
still RB O
retains VBZ B-NegReg
partial JJ I-NegReg
binding JJ B-Interaction
abilities NNS B-MPA
