Investigation NN O
of IN O
TRPV1 JJ O
loss-of-function NN O
phenotypes NNS O
in IN O
TRPV1 JJ O
Leu206Stop NN O
mice NNS O
generated VBN O
by IN O
N-ethyl-N-nitrosourea NN O
mutagenesis NN O
. . O

N-ethyl-N-nitrosourea NN O
( -LRB- O
ENU NNP O
) -RRB- O
random JJ O
mutagenesis NN O
was VBD O
used VBN O
to TO O
generate VB O
a DT O
mouse NN O
model NN O
for IN O
the DT O
analysis NN O
of IN O
the DT O
transient JJ O
receptor NN O
potential JJ O
vanilloid NN O
1 CD O
( -LRB- O
TRPV1 NN B-Gene
) -RRB- O
cation NN O
channel NN O
. . O

A DT O
transversion NN O
from IN O
b'T\xe2\x86\x92A' JJ O
in IN O
exon NN O
4 CD O
led VBD O
to IN O
a DT O
Leu206Stop NN B-Var
mutation NN O
generating VBG O
a DT O
loss-of-function NN B-NegReg
mutant NN O
. . O

The DT O
TRPV1 NN O
agonist JJ O
capsaicin NNS O
was VBD O
used VBN O
to TO O
analyze VB O
functional JJ O
and CC O
nociceptive JJ O
parameters NNS O
in IN O
b'\xc2\xa0'  O
vitro FW O
and CC O
in IN O
b'\xc2\xa0'  O
vivo NN O
in IN O
TRPV1 NN O
Leu206Stop NN O
mice NNS O
and CC O
congenic JJ O
C3HeB NN O
/ SYM O
FeJ NN O
controls NNS O
. . O

Capsaicin-induced NNP B-MPA
[ -LRB- I-MPA
Ca2+]i NN O
changes NNS O
in IN O
small JJ O
diameter NN O
DRG NNP B-CPA
neurons NNS I-CPA
were VBD O
significantly RB O
diminished VBN B-NegReg
in IN O
TRPV1 JJ B-Gene
Leu206Stop NN B-Var
mice NNS O
and CC O
administration NN O
of IN O
capsaicin NNS O
induced VBN O
neither DT O
hypothermia NN O
nor CC O
nocifensive JJ O
behaviour NN O
in IN O
b'\xc2\xa0'  O
vivo NN O
. . O

TRPV1 DT O
Leu206Stop NN O
mice NNS O
were VBD O
tested VBN O
in IN O
the DT O
spinal JJ O
nerve NN O
ligation NN O
of IN O
mononeuropathic JJ O
pain NN O
and CC O
developed VBD O
mechanical JJ O
hypersensitivity NN O
two CD O
weeks NNS O
after IN O
nerve NN O
injury NN O
. . O

In IN O
the DT O
open JJ O
field NN O
test NN O
, , O
a DT O
significant JJ O
increase NN B-PosReg
in IN O
spontaneous JJ B-CPA
locomotion NN I-CPA
was VBD O
detected VBN O
in IN O
TRPV1 JJ B-Gene
Leu206Stop NN B-Var
