TRPV1 DT B-Gene
gain-of-function NN B-PosReg
mutation NN B-Var
impairs NNS B-NegReg
pain NN B-CPA
and CC I-CPA
itch NN I-CPA
sensations NNS I-CPA
in IN I-CPA
mice NNS I-CPA
. . O

Transient NNP O
receptor NN O
potential JJ O
vanilloid NN O
1 CD O
( -LRB- O
TRPV1 NN O
) -RRB- O
is VBZ O
a DT O
non-selective AFX O
cation NN O
channel NN O
, , O
which WDT O
can MD O
detect VB O
various JJ O
noxious JJ O
stimuli NNS O
that WDT O
cause VBP O
pain NN O
, , O
inflammation NN O
, , O
hyperalgesia NN O
, , O
and CC O
itch NN O
. . O

TRPV1 DT O
knock-out VB O
mice NNS O
show VBP O
deficiency NN O
in IN O
nociception NN O
, , O
but CC O
the DT O
in IN O
vivo NN O
effects NNS O
of IN O
persistent JJ O
activation NN O
of IN O
TRPV1 NN O
are VBP O
not RB O
completely RB O
understood VBN O
. . O

Here RB O
, , O
we PRP O
generated VBD O
TRPV1 DT O
knock-in VB O
mice NNS O
with IN O
a DT O
G564S NNP O
mutation NN O
. . O

In IN O
the DT O
heterologous JJ O
expression NN O
system NN O
, , O
an DT O
electrophysiological JJ O
study NN O
showed VBD O
that IN O
the DT O
G564S NNP B-Var
mutation NN I-Var
in IN O
mouse NN O
TRPV1 NNP B-Gene
caused VBD O
increased VBD B-PosReg
basal NN B-CPA
current NN I-CPA
and CC O
a DT O
leftward NN B-CPA
shift NN I-CPA
of IN I-CPA
voltage NN I-CPA
dependence NN I-CPA
. . O

Intriguingly RB O
, , O
using VBG O
behavioral JJ O
analysis NN O
, , O
we PRP O
found VBD O
that IN O
knock-in VB O
mice NNS O
showed VBD O
a DT O
thermosensory NN B-CPA
defect NN B-NegReg
, , O
impaired VBD B-NegReg
inflammatory JJ B-MPA
thermal JJ I-MPA
pain NN I-MPA
, , O
and CC O
capsaicin VBD B-CPA
sensitivity NN I-CPA
. . O

We PRP O
also RB O
demonstrated VBD O
an DT O
attenuated VBN O
behavioral JJ O
response NN O
to IN O
the DT O
pruritic JJ O
agent NN O
histamine NN O
in IN O
the DT O
knock-in VB O
mice NNS O
. . O

Indeed RB O
, , O
calcium NN O
imaging VBG O
together RB O
with IN O
electrophysiology NN O
showed VBD O
that IN O
the DT O
overactive JJ O
mutant NN O
had VBD O
decreased VBN O
capsaicin NNS O
sensitivity NN O
. . O

Western JJ O
blot NN O
analysis NN O
revealed VBD O
that IN O
the DT O
G564S NNP B-Var
mutant NN I-Var
reduced VBD B-NegReg
TRPV1 JJ B-Protein
phosphorylation NN B-MPA
and CC O
cell NN B-CPA
membrane JJ I-CPA
trafficking NN I-CPA
. . O

Together RB O
, , O
we PRP O
have VBP O
generated VBN O
a DT O
mouse NN O
model NN O
with IN O
a DT O
gain-of-function JJ B-PosReg
mutation NN B-Var
in IN O
Trpv1 NNP B-Gene
gene NN O
and CC O
demonstrated VBD O
that IN O
the DT O
pain NN B-CPA
and CC I-CPA
histamine-dependent NN I-CPA
itch NN I-CPA
sensations NNS I-CPA
in IN O
these DT O
mice NNS O
are VBP O
impaired VBN B-NegReg
due IN O
to IN O
a DT O
decreased VBN B-NegReg
phosphorylation NN B-MPA
level NN I-MPA
and CC O
reduced VBN B-NegReg
membrane JJ B-MPA
localization NN I-MPA
of IN O
TRPV1 NN B-Protein
