ARX NNP B-Gene
polyalanine NN B-Var
expansion NN I-Var
mutations NNS I-Var
lead VBP B-Reg
to IN I-Reg
migration NN B-CPA
impediment NN I-CPA
in IN I-CPA
the DT I-CPA
rostral JJ I-CPA
cortex NN I-CPA
coupled VBN I-CPA
with IN O
a DT O
developmental JJ B-CPA
deficit NN I-CPA
of IN I-CPA
calbindin-positive NN I-CPA
cortical JJ I-CPA
GABAergic NNP I-CPA
interneurons NNS I-CPA
. . O

The DT O
Aristaless-related NNP O
homeobox NN O
gene NN O
( -LRB- O
ARX NNP O
) -RRB- O
is VBZ O
indispensable JJ O
for IN O
interneuron NN O
development NN O
. . O

Patients NNS O
with IN O
ARX NNP O
polyalanine NN O
expansion NN O
mutations NNS O
of IN O
the DT O
first JJ O
two CD O
tracts NNS O
( -LRB- O
namely RB O
PA1 NNP O
and CC O
PA2 NNP O
) -RRB- O
suffer VBP O
from IN O
intellectual JJ O
disability NN O
of IN O
varying VBG O
severity NN O
, , O
with IN O
seizures NNS O
a DT O
frequent JJ O
comorbidity NN O
. . O

The DT O
impact NN O
of IN O
PA1 NNP O
and CC O
PA2 NNP O
mutations NNS O
on IN O
the DT O
brain NN O
development NN O
is VBZ O
unknown JJ O
, , O
hindering VBG O
the DT O
search NN O
for IN O
therapeutic JJ O
interventions NNS O
. . O

Here RB O
, , O
we PRP O
characterized VBD O
the DT O
disturbances NNS O
to IN O
cortical JJ O
interneuron NN O
development NN O
in IN O
mice NNS O
modeling VBG O
the DT O
two CD O
most RBS O
common JJ O
ARX NNP O
polyalanine NN O
expansion NN O
mutations NNS O
in IN O
human NN O
. . O

We PRP O
found VBD O
a DT O
consistent JJ O
b'\xe2\x88\xbc40-50' NN O
% NN O
reduction NN O
of IN O
calbindin-positive NN O
interneurons NNS O
, , O
but CC O
not RB O
Stt+ NNP O
or CC O
Cr+ NNS O
interneurons NNS O
, , O
within IN O
the DT O
cortex NN O
of IN O
newborn JJ O
hemizygous JJ O
mice NNS O
( -LRB- O
p=0.024 NNP O
) -RRB- O
for IN O
both DT O
mutant JJ O
strains NNS O
compared VBN O
to IN O
wildtype NN O
( -LRB- O
p=0.011 NNP O
) -RRB- O
. . O

We PRP O
demonstrate VBP O
that IN O
this DT O
was VBD O
a DT O
consequence NN O
of IN O
calbindin NN O
precursor NN O
cells NNS O
being VBG O
arrested VBN O
or CC O
delayed VBN O
at IN O
the DT O
ventral JJ O
subpallium NN O
en IN O
route NN O
of IN O
tangential JJ O
migration NN O
. . O

Ex-vivo NNP O
assay NN O
validated VBD O
this DT O
migration NN O
deficit NN O
in IN O
PA1 NNP O
cells NNS O
( -LRB- O
p=0.0002 NN O
) -RRB- O
suggesting VBG O
that IN O
the DT O
defect NN O
is VBZ O
contributed VBN O
by IN O
intrinsic JJ O
loss NN O
of IN O
Arx NNP O
function NN O
within IN O
migrating VBG O
cells NNS O
. . O

Both DT O
humans NNS O
and CC O
mice NNS O
with IN O
PA1 NNP O
mutations NNS O
present JJ O
with IN O
severe JJ O
clinical JJ O
features NNS O
, , O
including VBG O
intellectual JJ O
disability NN O
and CC O
infantile JJ O
spasms NNS O
. . O

Our PRP$ O
data NNS O
further RB O
demonstrated VBD O
the DT O
pathogenic JJ O
mechanism NN O
was VBD O
robustly RB O
shared VBN O
between IN O
PA1 NNP O
and CC O
PA2 NNP O
mutations NNS O
, , O
as IN O
previously RB O
reported VBN O
including VBG O
Arx NNP O
protein NN O
reduction NN O
and CC O
overlapping NN O
transcriptome VBP O
profiles NNS O
within IN O
the DT O
developing VBG O
mouse NN O
brains NNS O
. . O

Data NNS O
from IN O
our PRP$ O
study NN O
demonstrated VBD O
that IN O
cortical JJ B-CPA
calbindin NN I-CPA
interneuron IN I-CPA
development NN B-CPA
and CC O
migration NN B-CPA
is VBZ O
negatively RB B-NegReg
affected VBN O
by IN O
ARX NNP B-Gene
polyalanine NN B-Var
expansion NN I-Var
mutations NNS I-Var
