Bronchiectasis NN B-Disease
and CC O
Recurrent NNP B-Disease
Respiratory NNP I-Disease
Infections NNPS I-Disease
with IN O
a DT O
De NNP O
Novo NNP O
STAT1 NNP B-Gene
Gain-of-Function NNP B-PosReg
Variant NNP B-Var
: : O
First NNP O
Case NNP O
in IN O
Korea NNP O
. . O

Bronchiectasis NNP O
is VBZ O
a DT O
chronic JJ O
disease NN O
characterized VBN O
by IN O
airway NN O
infection NN O
and CC O
inflammation NN O
, , O
leading VBG O
to IN O
permanent JJ O
dilation NN O
of IN O
the DT O
bronchi NN O
. . O

Evaluation NN O
of IN O
underlying VBG O
etiology NN O
is VBZ O
important JJ O
in IN O
managing VBG O
young JJ O
bronchiectasis NN O
patients NNS O
with IN O
recurrent JJ O
infections NNS O
caused VBN O
by IN O
unusual JJ O
pathogens NNS O
. . O

The DT O
signal NN O
transducer NN O
and CC O
activator NN O
of IN O
transcription NN O
1 CD O
( -LRB- O
STAT1 NNP O
) -RRB- O
protein NN O
plays VBZ O
a DT O
key JJ O
role NN O
in IN O
STAT NNP O
signaling NN O
and CC O
immune JJ O
system NN O
regulation NN O
. . O

Heterozygotes NNS O
for IN O
gain-of-function NN B-PosReg
( -LRB- O
GOF NN O
) -RRB- O
alleles NNS B-Var
of IN O
the DT O
STAT1 NNP B-Gene
gene NN O
usually RB O
display VBP O
autosomal NN B-Disease
dominant JJ I-Disease
chronic JJ I-Disease
mucocutaneous JJ I-Disease
candidiasis NN I-Disease
( -LRB- O
CMC NNP O
) -RRB- O
and CC O
a DT O
wide JJ O
range NN O
of IN O
clinical JJ O
features NNS O
, , O
such JJ O
as IN O
bronchiectasis NN B-Disease
. . O

Here RB O
, , O
we PRP O
report VBP O
on IN O
a DT O
patient NN O
with IN O
CMC NNP O
and CC O
bronchiectasis NN O
with IN O
various JJ O
types NNS O
of IN O
infections NNS O
who WP O
carried VBD O
a DT O
pathogenic JJ O
variant NN O
of IN O
the DT O
STAT1 NNP O
gene NN O
. . O

The DT O
24-year-old CD O
female NN O
presented VBN O
with IN O
recurrent JJ O
respiratory JJ B-Disease
bacterial JJ I-Disease
and CC I-Disease
nontuberculous JJ I-Disease
mycobacterial JJ I-Disease
infections NNS I-Disease
complicated VBN O
by IN O
severe JJ O
bronchiectasis NN B-Disease
and CC O
CMC NNP B-Disease
. . O

Whole-exome JJ O
sequencing NN O
revealed VBD B-Reg
a DT O
c.800C NN B-Var
> XX O
T NNP O
( -LRB- O
p NN O
. . O

Ala267Val NNP O
) -RRB- O
heterozygous JJ O
mutation NN O
in IN O
the DT O
STAT1 NNP B-Gene
