Biallelic JJ B-Var
inactivating NN I-Var
variants NNS I-Var
in IN O
the DT O
GTPBP2 JJ B-Gene
gene NN O
cause IN B-Reg
a DT O
neurodevelopmental JJ B-Disease
disorder NN I-Disease
with IN O
severe JJ O
intellectual JJ O
disability NN O
. . O

Congenital JJ O
neurological JJ O
disorders NNS O
are VBP O
genetically RB O
highly RB O
heterogeneous JJ O
. . O

Rare JJ O
forms NNS O
of IN O
hereditary JJ O
neurological JJ O
disorders NNS O
are VBP O
still RB O
difficult JJ O
to TO O
be VB O
adequately RB O
diagnosed VBN O
. . O

Pertinent JJ O
studies NNS O
, , O
especially RB O
when WRB O
reporting VBG O
only RB O
single JJ O
families NNS O
, , O
need VBP O
independent JJ O
confirmation NN O
. . O

We PRP O
present VBP O
three CD O
unrelated JJ O
families NNS O
in IN O
which WDT O
whole-exome JJ O
sequencing NN O
identified VBD O
the DT O
homozygous JJ O
non-sense AFX O
variants NNS O
c.430[C VBP B-Var
> XX I-Var
T];[C UH O
> XX O
T NNP O
] -RRB- O
p.(Arg144 NN O
* NFP O
) -RRB- O
, , O
c.1219[C NNS B-Var
> XX I-Var
T];[C UH O
> XX O
T NNP O
] -RRB- O
p.(Gln407 NNP O
* NFP O
) -RRB- O
and CC O
c.1408[C VBD B-Var
> XX I-Var
T];[C UH O
> XX O
T NNP O
] -RRB- O
p.(Arg470 NNP O
* NFP O
) -RRB- O
in IN O
GTPBP2 NNP B-Gene
. . O

Their PRP$ O
clinical JJ O
presentations NNS O
include VBP O
early JJ O
onset NN O
and CC O
apparently RB O
non-progressive AFX B-CPA
motor NN I-CPA
and CC I-CPA
cognitive JJ I-CPA
impairment NN I-CPA
, , O
and CC O
thereby RB O
overlap VB O
with IN O
findings NNS O
in IN O
a DT O
recently RB O
described VBN O
family NN O
harbouring VBG O
a DT O
homozygous JJ O
GTPBP2 JJ O
splice NN O
site NN O
variant NN O
. . O

Notable JJ O
differences NNS O
include VBP O
structural JJ B-CPA
brain NN I-CPA
abnormalities NNS I-CPA
( -LRB- O
e.g. RB O
, , O
agenesis NN B-CPA
of IN I-CPA
the DT I-CPA
corpus NN I-CPA
callosum NN I-CPA
, , O
exclusive JJ O
to IN O
our PRP$ O
patients NNS O
) -RRB- O
, , O
and CC O
evidence NN O
for IN O
brain NN B-CPA
iron NN I-CPA
accumulation NN I-CPA
