Mutant JJ O
p53-Heat NN O
Shock NNP O
Response NNP O
Oncogenic NNP O
Cooperation NN O
: : O
A DT O
New NNP O
Mechanism NNP O
of IN O
Cancer NNP O
Cell NNP O
Survival NNP O
. . O

The DT O
main JJ O
tumor NN O
suppressor NN O
function NN O
of IN O
p53 NN O
as IN O
a DT O
" `` O
guardian NN O
of IN O
the DT O
genome NN O
" `` O
is VBZ O
to TO O
respond VB O
to IN O
cellular JJ O
stress NN O
by IN O
transcriptional JJ O
activation NN O
of IN O
apoptosis NN O
, , O
growth NN O
arrest NN O
, , O
or CC O
senescence NN O
in IN O
damaged JJ O
cells NNS O
. . O

Not RB O
surprisingly RB O
, , O
mutations NNS O
in IN O
the DT O
p53 NN O
gene NN O
are VBP O
the DT O
most RBS O
frequent JJ O
genetic JJ O
alteration NN O
in IN O
human JJ O
cancers NNS O
. . O

Importantly RB O
, , O
mutant JJ B-Var
p53 NN B-Gene
( -LRB- O
mutp53 NN O
) -RRB- O
proteins NNS B-Protein
not RB O
only RB O
lose VBP B-NegReg
their PRP$ O
wild-type JJ O
tumor NN B-CPA
suppressor NN I-CPA
activity NN I-CPA
but CC O
also RB O
can MD O
actively RB B-PosReg
promote VB I-PosReg
tumor NN B-CPA
development NN I-CPA
. . O

Two CD O
main JJ O
mechanisms NNS O
accounting VBG O
for IN O
mutp53 NN B-Var
proto-oncogenic NN O
activity NN O
are VBP O
inhibition NN O
of IN O
the DT O
wild-type JJ O
p53 NN O
in IN O
a DT O
dominant-negative JJ O
fashion NN O
and CC O
gain NN B-PosReg
of IN O
additional JJ B-CPA
oncogenic JJ I-CPA
activities NNS I-CPA
known VBN O
as IN O
gain-of-function NN O
( -LRB- O
GOF NN O
) -RRB- O
. . O

Here RB O
, , O
we PRP O
discuss VBP O
a DT O
novel JJ O
mechanism NN O
of IN O
mutp53 NN B-Var
GOF NN O
, , O
which WDT O
relies VBZ O
on IN O
its PRP$ O
oncogenic JJ O
cooperation NN O
with IN O
the DT O
heat NN O
shock NN O
machinery NN O
. . O

This DT O
coordinated VBD O
adaptive JJ O
mechanism NN O
renders VBZ O
cancer NN O
cells NNS O
more RBR B-PosReg
resistant JJ B-CPA
to IN I-CPA
proteotoxic JJ I-CPA
stress NN I-CPA
and CC O
provides VBZ O
both DT O
, , O
a DT O
strong JJ O
survival NN B-CPA
advantage NN I-CPA
