The DT O
apolipoprotein NN B-Protein
C-III NNP I-Protein
( -LRB- O
Gln38Lys NN B-Var
) -RRB- O
variant NN O
associated VBN O
with IN O
human JJ B-Disease
hypertriglyceridemia NN I-Disease
is VBZ O
a DT O
gain-of-function JJ B-PosReg
mutation NN O
. . O

Recent JJ O
cell NN O
culture NN O
and CC O
animal NN O
studies NNS O
have VBP O
suggested VBN O
that IN O
expression NN O
of IN O
human JJ O
apo NN O
C-III NNP O
in IN O
the DT O
liver NN O
has VBZ O
a DT O
profound JJ O
impact NN O
on IN O
the DT O
triacylglycerol NN O
( -LRB- O
TAG)-rich RB O
VLDL1 NNP O
production NN O
under IN O
lipid-rich NN O
conditions NNS O
. . O

The DT O
apoC-III NNP O
Gln38Lys NN O
variant NN O
was VBD O
identified VBN O
in IN O
subjects NNS O
of IN O
Mexican JJ O
origin NN O
with IN O
moderate JJ O
hypertriglyceridemia NN O
. . O

We PRP O
postulated VBD O
that IN O
Gln38Lys NNP O
( -LRB- O
C3QK NNP O
) -RRB- O
, , O
being VBG O
a DT O
gain-of-function JJ O
mutation NN O
, , O
promotes VBZ O
hepatic JJ O
VLDL1 NNP O
assembly NN O
/ SYM O
secretion NN O
. . O

To TO O
test VB O
this DT O
hypothesis NN O
, , O
we PRP O
expressed VBD O
C3QK NNP O
in IN O
McA-RH7777 NNP O
cells NNS O
and CC O
apoc3-null JJ O
mice NNS O
to TO O
contrast VB O
its PRP$ O
effect NN O
with IN O
WT NNP O
apoC-III NNP O
( -LRB- O
C3WT NNP O
) -RRB- O
. . O

In IN O
both DT O
model NN O
systems NNS O
, , O
C3QK CD O
expression NN O
increased VBD O
the DT O
secretion NN O
of IN O
VLDL1-TAG NNP O
( -LRB- O
by IN O
230 CD O
% NN O
) -RRB- O
under IN O
lipid-rich NN O
conditions NNS O
. . O

Metabolic JJ O
labeling NN O
experiments NNS O
with IN O
C3QK NNP O
cells NNS O
showed VBD O
an DT O
increase NN O
in IN O
de FW B-MPA
novo NN I-MPA
lipogenesis NN I-MPA
( -LRB- O
DNL NNP O
) -RRB- O
. . O

Fasting VBG O
plasma NN O
concentration NN O
of IN O
TAG NNP O
, , O
cholesterol NN O
, , O
cholesteryl NN O
ester NN O
, , O
and CC O
FA NNP O
were VBD O
increased VBN O
in IN O
C3QK CD O
mice NNS O
as IN O
compared VBN O
with IN O
C3WT JJ O
mice NNS O
. . O

Liver NNP O
of IN O
C3QK NNP B-Var
mice NNS O
also RB O
displayed VBD O
an DT O
increase NN B-PosReg
in IN O
DNL NNP B-MPA
and CC O
expression NN B-MPA
of IN O
lipogenic JJ B-Gene
genes NNS I-Gene
as IN O
compared VBN O
with IN O
that DT O
in IN O
C3WT JJ O
mice NNS O
. . O

These DT O
results NNS O
suggest VBP O
that IN O
C3QK CD B-Var
variant NN O
is VBZ O
a DT O
gain-of-function JJ O
mutation NN O
that WDT O
can MD O
stimulate VB B-PosReg
VLDL1 NNP B-MPA
production NN I-MPA
, , O
through IN O
enhanced VBN B-PosReg
DNL NNP B-MPA
