The DT O
combined JJ O
impact NN O
of IN O
CYP2C19 NNP O
and CC O
CYP2B6 NNS O
pharmacogenetics NNS O
on IN O
cyclophosphamide NN O
bioactivation NN O
. . O

AIMS NNP O
: : O
The DT O
role NN O
of IN O
CYP NNP O
pharmacogenetics NNS O
in IN O
the DT O
bioactivation NN O
of IN O
cyclophosphamide NN O
is VBZ O
still RB O
controversial JJ O
. . O

Recent JJ O
clinical JJ O
studies NNS O
have VBP O
suggested VBN O
a DT O
role NN O
for IN O
either DT O
CYP2C19 NNP O
or CC O
CYP2B6 NNS O
. . O

The DT O
aim NN O
of IN O
this DT O
study NN O
was VBD O
to TO O
clarify VB O
the DT O
role NN O
of IN O
these DT O
pharmacogenes NNS O
. . O

METHODS NNS O
: : O
We PRP O
used VBD O
a DT O
combined VBN O
in IN O
vitro-in FW O
vivo NN O
approach NN O
to TO O
determine VB O
the DT O
role NN O
of IN O
these DT O
pharmacogenes NNS O
in IN O
the DT O
bioactivation NN O
of IN O
the DT O
prodrug NN O
to IN O
4-hydroxy JJ O
cyclophosphamide NN O
( -LRB- O
4-OHCP CD O
) -RRB- O
. . O

Cyclophosphamide NN O
metabolism NN O
was VBD O
determined VBN O
in IN O
a DT O
human JJ O
liver NN O
biobank NN O
( -LRB- O
n= DT O
14 CD O
) -RRB- O
and CC O
in IN O
patients NNS O
receiving VBG O
the DT O
drug NN O
for IN O
treatment NN O
of IN O
lupus NN O
nephritis NN O
( -LRB- O
n= NN O
16 CD O
) -RRB- O
RESULTS NNS O
: : O
In IN O
livers NNS O
of IN O
known VBN O
CYP2C19 NNP O
and CC O
CYP2B6 NNS O
genotype NN O
and CC O
protein NN O
expression NN O
we PRP O
observed VBD O
that IN O
there EX O
was VBD O
a DT O
combined JJ B-Interaction
role NN O
for IN O
both DT O
CYP2C19 NNP B-Var
and CC O
CYP2B6 NNS B-Var
in IN O
the DT O
bioactivation NN B-MPA
of IN I-MPA
cyclophosphamide NN I-MPA
in IN I-MPA
vitro FW I-MPA
. . O

The DT O
presence NN O
of IN O
at RB O
least RBS O
one CD O
loss NN O
of IN O
function NN O
( -LRB- O
LoF NN O
) -RRB- O
allele NN O
at IN O
either DT O
CYP2C19 NNP B-Var
or CC O
CYP2B6 NNS B-Var
resulted VBD O
in IN O
a DT O
significant JJ O
decrease NN B-NegReg
in IN O
both DT O
V(max NN B-MPA
) -RRB- I-MPA
( -LRB- I-MPA
P= NN I-MPA
0.028 CD I-MPA
) -RRB- I-MPA
and CC I-MPA
CL(int NN O
) -RRB- O
( -LRB- O
P= JJ O
0.0017 CD O
) -RRB- O
compared VBN O
with IN O
livers NNS O
with IN O
no DT O
LoF NNP O
alleles NNS O
. . O

This DT O
dual JJ O
genotype NN O
relationship NN O
was VBD O
also RB O
observed VBN O
in IN O
a DT O
preliminary JJ O
clinical JJ O
study NN O
, , O
with IN O
patients NNS O
who WP O
had VBD O
b'\xe2\x89\xa51' NNS O
LoF IN O
allele NN O
at IN O
either DT O
CYP2C19 NNP B-Var
or CC O
CYP2B6 NNS B-Var
also RB O
displaying VBG O
significantly RB O
( -LRB- O
P= NNP O
0.0316 CD O
) -RRB- O
lower JJR B-NegReg
bioactivation NN B-MPA
of IN I-MPA
cyclophosphamide NN I-MPA
. . O

The DT O
mean JJ O
4-OHCP CD O
: : O
CP NNP O
bioactivation NN O
ratio NN O
was VBD O
0.0014 CD O
( -LRB- O
95 CD O
% NN O
CI NN O
0.0007 CD O
, , O
0.002 CD O
) -RRB- O
compared VBN O
with IN O
0.0071 CD O
( -LRB- O
95 CD O
% NN O
CI NN O
0.0001 CD O
, , O
0.014 CD O
) -RRB- O
in IN O
patients NNS O
with IN O
no DT O
LoF NNP O
alleles NNS O
at IN O
either DT O
of IN O
these DT O
genes NNS O
. . O

CONCLUSIONS NNS O
: : O
The DT O
presence NN O
of IN O
b'\xe2\x89\xa51' NN O
LoF IN O
allele(s NN O
) -RRB- O
at IN O
either DT O
CYP2B6 NNS B-Var
or CC O
CYP2C19 NNP B-Var
appeared VBD O
to TO O
result VB O
in IN O
decreased JJ B-NegReg
bioactivation NN B-MPA
of IN I-MPA
cyclophosphamide NN I-MPA
