The DT O
lateral JJ O
meningocele NN O
syndrome NN O
mutation NN O
causes VBZ O
marked VBN O
osteopenia NN O
in IN O
mice NNS O
. . O

Lateral JJ O
meningocele NN O
syndrome NN O
( -LRB- O
LMS NNP O
) -RRB- O
is VBZ O
a DT O
rare JJ O
genetic JJ O
disorder NN O
characterized VBN O
by IN O
neurological JJ O
complications NNS O
and CC O
osteoporosis NN O
. . O

LMS NNP B-Disease
is VBZ O
associated VBN O
with IN O
mutations NNS B-Var
in IN I-Var
exon NN I-Var
33 CD I-Var
of IN O
NOTCH3 NNP B-Gene
leading VBG O
to IN O
a DT O
truncated VBN B-MPA
protein NN B-Protein
lacking VBG B-NegReg
sequences NNS B-MPA
for IN I-MPA
NOTCH3 JJ I-MPA
degradation NN I-MPA
and CC O
presumably RB O
causing VBG O
NOTCH3 JJ B-Gene
gain NN B-PosReg
of IN I-PosReg
function NN I-PosReg
. . O

To TO O
create VB O
a DT O
mouse NN O
model NN O
reproducing VBG O
human JJ O
LMS-associated NNP O
mutations NNS O
, , O
we PRP O
utilized VBD O
CRISPR NNP O
/ SYM O
Cas9 VBZ O
to TO O
introduce VB O
a DT O
tandem NN O
termination NN O
codon VBN O
at IN O
bases NNS O
6691-6696 CD O
( -LRB- O
b'ACCAAG\xe2\x86\x92TAATGA' NNS O
) -RRB- O
and CC O
verified VBD O
this DT O
mutation NN O
( -LRB- O
Notch3tm1.1Ecan NNP O
) -RRB- O
by IN O
DNA NN O
sequencing NN O
of IN O
F1 NNP O
mice NNS O
. . O

One-month-old CD O
male NN O
and CC O
female JJ O
heterozygous JJ O
Notch3tm1.1Ecan JJ B-Var
mice NNS O
had VBD O
cancellous JJ B-CPA
and CC I-CPA
cortical JJ I-CPA
bone NN I-CPA
osteopenia NN B-NegReg
but CC O
exhibited VBD O
no DT O
obvious JJ O
neurological JJ O
alterations NNS O
, , O
and CC O
histopathology NN O
of IN O
multiple JJ O
organs NNS O
revealed VBD O
no DT O
abnormalities NNS O
. . O

Microcomputed JJ O
tomography NN O
of IN O
these DT O
mutants NNS B-Var
revealed VBD O
a DT O
35-60 CD O
% NN O
decrease NN B-NegReg
in IN O
cancellous JJ B-CPA
bone NN I-CPA
volume NN I-CPA
associated VBN O
with IN O
a DT O
reduction NN B-NegReg
in IN O
trabecular NN B-CPA
number NN I-CPA
and CC O
decreased VBD B-NegReg
connectivity NN B-CPA
. . O

During IN O
maturation NN O
, , O
cancellous JJ O
and CC O
cortical JJ O
bones NNS O
were VBD O
restored VBN O
in IN O
female NN O
but CC O
not RB O
in IN O
male JJ O
mice NNS O
, , O
which WDT O
exhibited VBD O
cancellous JJ O
bone NN O
osteopenia NN O
at IN O
4 CD O
months NNS O
. . O

Cancellous JJ O
bone NN O
histomorphometry NN O
revealed VBD O
increased VBN O
osteoblast NN O
and CC O
osteocyte JJ O
numbers NNS O
and CC O
a DT O
modest JJ O
increase NN O
in IN O
osteoclast JJ O
surface NN O
and CC O
bone NN O
formation NN O
rate NN O
. . O

Notch3tm1.1Ecan JJ B-Var
calvarial JJ B-CPA
osteoblasts NNS I-CPA
had VBD O
increased VBN B-PosReg
proliferation NN O
and CC O
increased VBN B-PosReg
bone NN B-Protein
b'\xce\xb3-carboxyglutamate' NN I-Protein
protein NN I-Protein
( -LRB- I-Protein
Bglap NNP O
) -RRB- O
and CC O
TNF NNP B-Gene
superfamily JJ I-Gene
member NN I-Gene
11 CD I-Gene
( -LRB- I-Gene
Tnfsf11 NN O
) -RRB- O
mRNA NN B-MPA
levels NNS I-MPA
and CC O
lower JJR B-NegReg
Tnfrsf11b NNP B-MPA
levels NNS I-MPA
. . O

Tnfsf11 NN O
mRNA NNS O
was VBD O
increased VBN O
in IN O
osteocyte-rich JJ O
femora NN O
from IN O
Notch3tm1.1Ecan JJ O
mice NNS O
. . O

Cultures NNS O
of IN O
bone NN O
marrow-derived NN O
macrophages NNS O
from IN O
Notch3tm1.1Ecan JJ O
mice NNS O
revealed VBD O
increased VBN O
osteoclast JJ O
formation NN O
, , O
particularly RB O
in IN O
cocultures NNS O
with IN O
osteoblasts NNS O
from IN O
Notch3tm1.1Ecan JJ O
mice NNS O
. . O

In IN O
conclusion NN O
, , O
the DT O
Notch3tm1.1Ecan JJ B-Var
mutation NN I-Var
causes VBZ O
osteopenia NN B-Disease
despite IN O
an DT O
increase NN B-PosReg
in IN O
osteoblast NN B-CPA
proliferation NN I-CPA
and CC O
function NN B-CPA
and CC O
is VBZ O
associated VBN O
with IN O
enhanced JJ B-PosReg
Tnfsf11 NNP B-Gene
expression NN B-MPA
