Association NN O
Between IN O
Titin NNP O
Loss-of-Function NNP O
Variants NNPS O
and CC O
Early-Onset NNP O
Atrial NNP O
Fibrillation NNP O
. . O

Importance NN O
: : O
Atrial JJ O
fibrillation NN O
( -LRB- O
AF NNP O
) -RRB- O
is VBZ O
the DT O
most RBS O
common JJ O
arrhythmia NN O
affecting VBG O
1 CD O
% NN O
of IN O
the DT O
population NN O
. . O

Young JJ O
individuals NNS O
with IN O
AF NNP O
have VBP O
a DT O
strong JJ O
genetic JJ O
association NN O
with IN O
the DT O
disease NN O
, , O
but CC O
the DT O
mechanisms NNS O
remain VBP O
incompletely RB O
understood VBN O
. . O

Objective NNP O
: : O
To TO O
perform VB O
large-scale JJ O
whole-genome JJ O
sequencing NN O
to TO O
identify VB O
genetic JJ O
variants NNS O
related VBN O
to IN O
AF NNP O
. . O

Design NNP O
, , O
Setting NN O
, , O
and CC O
Participants NNS O
: : O
The DT O
National NNP O
Heart NNP O
, , O
Lung NNP O
, , O
and CC O
Blood NNP O
Institute NNP O
's POS O
Trans-Omics NNP O
for IN O
Precision NNP O
Medicine NNP O
Program NNP O
includes VBZ O
longitudinal JJ O
and CC O
cohort NN O
studies NNS O
that WDT O
underwent VBD O
high-depth JJ O
whole-genome JJ O
sequencing NN O
between IN O
2014 CD O
and CC O
2017 CD O
in IN O
18 CD O
b'\xe2\x80\xaf' _SP O
526 CD O
individuals NNS O
from IN O
the DT O
United NNP O
States NNP O
, , O
Mexico NNP O
, , O
Puerto NNP O
Rico NNP O
, , O
Costa NNP O
Rica NNP O
, , O
Barbados NNP O
, , O
and CC O
Samoa NNP O
. . O

This DT O
case-control NN O
study NN O
included VBD O
2781 CD O
patients NNS O
with IN O
early-onset JJ O
AF NN O
from IN O
9 CD O
studies NNS O
and CC O
identified VBD O
4959 CD O
controls NNS O
of IN O
European JJ O
ancestry NN O
from IN O
the DT O
remaining VBG O
participants NNS O
. . O

Results NNS O
were VBD O
replicated VBN O
in IN O
the DT O
UK NNP O
Biobank NNP O
( -LRB- O
346 CD O
b'\xe2\x80\xaf' _SP O
546 CD O
participants NNS O
) -RRB- O
and CC O
the DT O
MyCode NNP O
Study NNP O
( -LRB- O
42 CD O
b'\xe2\x80\xaf' _SP O
782 CD O
participants NNS O
) -RRB- O
. . O

Exposures NNPS O
: : O
Loss-of-function NN O
( -LRB- O
LOF NNP O
) -RRB- O
variants NNS O
in IN O
genes NNS O
at IN O
AF NN O
loci NN O
and CC O
common JJ O
genetic JJ O
variation NN O
across IN O
the DT O
whole JJ O
genome NN O
. . O

Main NNP O
Outcomes NNP O
and CC O
Measures NNPS O
: : O
Early-onset JJ O
AF NN O
( -LRB- O
defined VBN O
as IN O
AF NN O
onset NN O
in IN O
persons NNS O
< XX O
66 CD O
years NNS O
of IN O
age NN O
) -RRB- O
. . O

Due IN O
to IN O
multiple JJ O
testing NN O
, , O
the DT O
significance NN O
threshold NN O
for IN O
the DT O
rare JJ O
variant NN O
analysis NN O
was VBD O
P NN O
b'\xe2\x80\x89' _SP O
= SYM O
b'\xe2\x80\x89' _SP O
4.55 CD O
b'\xe2\x80\x89' _SP O
b'\xc3\x97' NNS O
b'\xe2\x80\x89' _SP O
10-3 CD O
. . O

Results NNS O
: : O
Among IN O
2781 CD O
participants NNS O
with IN O
early-onset JJ O
AF NN O
( -LRB- O
the DT O
case NN O
group NN O
) -RRB- O
, , O
72.1 CD O
% NN O
were VBD O
men NNS O
, , O
and CC O
the DT O
mean JJ O
( -LRB- O
SD NN O
) -RRB- O
age NN O
of IN O
AF NNP O
onset NN O
was VBD O
48.7 CD O
( -LRB- O
10.2 CD O
) -RRB- O
years NNS O
. . O

Participants NNS O
underwent VBD O
whole-genome JJ O
sequencing NN O
at IN O
a DT O
mean JJ O
depth NN O
of IN O
37.8 CD O
fold NN O
and CC O
mean VB O
genome JJ O
coverage NN O
of IN O
99.1 CD O
% NN O
. . O

At IN O
least JJS O
1 CD O
LOF NNP O
variant NN O
in IN O
TTN NNP O
, , O
the DT O
gene NN O
encoding VBG O
the DT O
sarcomeric JJ O
protein NN O
titin NN O
, , O
was VBD O
present JJ O
in IN O
2.1 CD O
% NN O
of IN O
case NN O
participants NNS O
compared VBN O
with IN O
1.1 CD O
% NN O
in IN O
control NN O
participants NNS O
( -LRB- O
odds NNS O
ratio NN O
[ -LRB- O
OR CC O
] -RRB- O
, , O
1.76 CD O
[ -LRB- O
95 CD O
% NN O
CI NN O
, , O
1.04-2.97 CD O
] -RRB- O
) -RRB- O
. . O

The DT O
proportion NN O
