Urine-sample-derived NN O
human JJ O
induced VBN O
pluripotent NN O
stem NN O
cells NNS O
as IN O
a DT O
model NN O
to TO O
study VB O
PCSK9-mediated VBN O
autosomal NN O
dominant JJ O
hypercholesterolemia NN O
. . O

Proprotein NNP O
convertase NN O
subtilisin JJ O
kexin NN O
type NN O
9 CD O
( -LRB- O
PCSK9 NNS O
) -RRB- O
is VBZ O
a DT O
critical JJ O
modulator NN O
of IN O
cholesterol NN O
homeostasis NN O
. . O

Whereas IN O
PCSK9 NNS B-Gene
gain-of-function VBP B-PosReg
( -LRB- O
GOF NN O
) -RRB- O
mutations NNS B-Var
are VBP O
associated VBN O
with IN O
autosomal NN B-Disease
dominant JJ I-Disease
hypercholesterolemia NN I-Disease
( -LRB- O
ADH NNP O
) -RRB- O
and CC O
premature JJ B-Disease
atherosclerosis NN I-Disease
, , O
PCSK9 NNS B-Gene
loss-of-function NN B-NegReg
( -LRB- O
LOF NNP O
) -RRB- O
mutations NNS B-Var
have VBP B-PosReg
a DT O
cardio-protective NN B-CPA
effect NN I-CPA
and CC O
in IN O
some DT O
cases NNS O
can MD O
lead VB O
to IN O
familial JJ B-Disease
hypobetalipoproteinemia NN I-Disease
