Polymorphism NN O
of IN O
glutathione NN O
S-transferase NNP O
M1 NNP O
and CC O
T1 NNP O
genes NNS O
and CC O
susceptibility NN O
to IN O
psoriasis NN O
disease NN O
: : O
A DT O
study NN O
from IN O
North NNP O
India NNP O
. . O

BACKGROUND NNP O
: : O
Increased VBN O
oxidative JJ O
stress NN O
and CC O
resulting VBG O
inflammation NN O
has VBZ O
been VBN O
emphasized VBN O
as IN O
a DT O
factor NN O
in IN O
the DT O
pathogenesis NN O
of IN O
many JJ O
diseases NNS O
including VBG O
psoriasis NN O
. . O

Glutathione NNP O
S-transferases NNP O
( -LRB- O
GSTs NNS O
) -RRB- O
protect VB O
against IN O
oxidative JJ O
stress NN O
, , O
inflammation NN O
, , O
and CC O
genotoxicity NN O
. . O

Polymorphisms NNS B-Var
in IN O
the DT O
GST NNP B-Gene
genes NNS O
may MD O
lead VB B-Reg
to IN I-Reg
an DT O
imbalance NN B-MPA
in IN I-MPA
pro- AFX I-MPA
and CC I-MPA
antioxidant NN I-MPA
systems NNS I-MPA
resulting VBG O
in IN O
the DT O
increased VBN B-PosReg
production NN B-MPA
of IN I-MPA
reactive JJ I-MPA
oxygen NN I-MPA
species NNS I-MPA
that WDT O
could MD O
influence VB B-Reg
the DT O
pathogenesis NN O
of IN O
psoriasis NN B-Disease
. . O

AIM NNP O
: : O
The DT O
aim NN O
of IN O
this DT O
study NN O
was VBD O
to TO O
investigate VB O
the DT O
association NN O
between IN O
GSTs NNP O
( -LRB- O
GSTM1 VB O
and CC O
GSTT1 NNP O
) -RRB- O
gene NN O
polymorphism NN O
in IN O
patients NNS O
with IN O
chronic JJ O
plaque NN O
psoriasis NN O
as IN O
a DT O
factor NN O
in IN O
the DT O
susceptibility NN O
and CC O
development NN O
of IN O
psoriasis NN O
. . O

MATERIALS NNS O
AND CC O
METHODS NNS O
: : O
We PRP O
assessed VBD O
128 CD O
patients NNS O
with IN O
psoriasis NN O
and CC O
250 CD O
age- NN O
and CC O
sex-matched NN O
healthy JJ O
controls NNS O
. . O

Genomic JJ O
DNA NNP O
was VBD O
extracted VBN O
from IN O
peripheral JJ O
blood NN O
by IN O
the DT O
phenol NN O
chloroform NN O
method NN O
. . O

The DT O
null JJ O
GSTT1 NN O
and CC O
GSTM1 VB O
genotypes NNS O
were VBD O
identified VBN O
by IN O
multiplex JJ O
polymerase NN O
chain NN O
reaction NN O
( -LRB- O
PCR NN O
) -RRB- O
method NN O
. . O

RESULTS NNS O
: : O
The DT O
null JJ O
genotype NN O
of IN O
GSTM1 NNP O
and CC O
GSTT1 NN O
was VBD O
seen VBN O
in IN O
45.3 CD O
% NN O
and CC O
40.6 CD O
% NN O
in IN O
psoriasis NN O
patients NNS O
whereas IN O
in IN O
the DT O
controls NNS O
it PRP O
was VBD O
34.4 CD O
% NN O
and CC O
20.0 CD O
% NN O
, , O
respectively RB O
. . O

A DT O
significant JJ O
association NN O
was VBD O
seen VBN O
between IN O
the DT O
null JJ O
alleles NNS O
of IN O
the DT O
GSTT1 NN O
( -LRB- O
OR CC O
= SYM O
2.74 CD O
) -RRB- O
and CC O
GSTM1 NNP O
( -LRB- O
OR CC O
= SYM O
1.58 CD O
) -RRB- O
alone RB O
or CC O
in IN O
combination NN O
with IN O
tobacco NN O
use NN O
( -LRB- O
P NN O
< XX O
0.001 CD O
) -RRB- O
and CC O
psoriasis NN O
risk NN O
. . O

The DT O
presence NN B-Var
of IN O
both DT O
null JJ O
genotypes NNS O
of IN O
GSTM1 NNP B-Gene
and CC O
GSTT1 NNP B-Gene
further RB O
increased VBD B-PosReg
the DT O
risk NN O
of IN O
psoriasis NN B-Disease
