A DT O
Gain-of-Function NN O
Mutation NNP O
in IN O
EPO NNP O
in IN O
Familial NNP O
Erythrocytosis NNP O
. . O

Familial JJ B-Disease
erythrocytosis NN I-Disease
with IN O
elevated JJ O
erythropoietin NN O
levels NNS O
is VBZ O
frequently RB O
caused VBN B-Reg
by IN O
mutations NNS B-Var
in IN O
genes NNS O
that WDT O
regulate VBP O
oxygen-dependent NN O
transcription NN O
of IN O
the DT O
gene NN O
encoding NN O
erythropoietin NN O
( -LRB- O
EPO NNP B-Gene
) -RRB- O
. . O

We PRP O
identified VBD O
a DT O
mutation NN O
in IN O
EPO NNP O
that WDT O
cosegregated VBD O
with IN O
disease NN O
with IN O
a DT O
logarithm NN O
of IN O
the DT O
odds NNS O
( -LRB- O
LOD NNP O
) -RRB- O
score NN O
of IN O
3.3 CD O
in IN O
a DT O
family NN O
with IN O
autosomal NN O
dominant JJ O
erythrocytosis NN O
. . O

This DT O
mutation NN B-Var
, , O
a DT O
single-nucleotide JJ O
deletion NN O
( -LRB- O
c.32delG NN O
) -RRB- O
, , O
introduces VBZ O
a DT O
frameshift NN O
in IN O
exon NN O
2 CD O
that IN O
interrupts NNS B-NegReg
translation NN O
of IN O
the DT O
main JJ B-MPA
EPO NNP I-MPA
messenger NN I-MPA
RNA NNP I-MPA
( -LRB- I-MPA
mRNA NNS I-MPA
