In IN O
vivo NN O
CRISPR NNP O
screening VBG O
identifies NNS O
Ptpn2 NNP O
as IN O
a DT O
cancer NN O
immunotherapy NN O
target NN O
. . O

Immunotherapy NNP O
with IN O
PD-1 NNP O
checkpoint NN O
blockade NN O
is VBZ O
effective JJ O
in IN O
only RB O
a DT O
minority NN O
of IN O
patients NNS O
with IN O
cancer NN O
, , O
suggesting VBG O
that IN O
additional JJ O
treatment NN O
strategies NNS O
are VBP O
needed VBN O
. . O

Here RB O
we PRP O
use VBP O
a DT O
pooled VBN O
in IN O
vivo NN O
genetic JJ O
screening NN O
approach NN O
using VBG O
CRISPR-Cas9 NNP O
genome NN O
editing NN O
in IN O
transplantable JJ O
tumours NNS O
in IN O
mice NNS O
treated VBN O
with IN O
immunotherapy NN O
to TO O
discover VB O
previously RB O
undescribed VBN O
immunotherapy JJ O
targets NNS O
. . O

We PRP O
tested VBD O
2,368 CD O
genes NNS O
expressed VBN O
by IN O
melanoma NN O
cells NNS O
to TO O
identify VB O
those DT O
that WDT O
synergize VBP O
with IN O
or CC O
cause VB O
resistance NN O
to TO O
checkpoint VB O
blockade NN O
. . O

We PRP O
recovered VBD O
the DT O
known VBN O
immune JJ O
evasion NN O
molecules NNS O
PD-L1 NNP O
and CC O
CD47 NNP O
, , O
and CC O
confirmed VBD O
that IN O
defects NNS O
in IN O
b'interferon-\xce\xb3' NNP O
signalling NN O
caused VBD O
resistance NN O
to IN O
immunotherapy NN O
. . O

Tumours NNS O
were VBD O
sensitized VBN O
to IN O
immunotherapy NN O
by IN O
deletion NN O
of IN O
genes NNS O
involved VBN O
in IN O
several JJ O
diverse JJ O
pathways NNS O
, , O
including VBG O
b'NF-\xce\xbaB' NNP O
signalling NN O
, , O
antigen NN O
presentation NN O
and CC O
the DT O
unfolded JJ O
protein NN O
response NN O
. . O

In IN O
addition NN O
, , O
deletion NN B-Var
of IN O
the DT O
protein NN O
tyrosine NN O
phosphatase NN O
PTPN2 NN B-Gene
in IN O
tumour NN O
cells NNS O
increased VBD B-PosReg
the DT O
efficacy NN B-CPA
of IN I-CPA
immunotherapy NN I-CPA
by IN O
enhancing VBG B-PosReg
b'interferon-\xce\xb3-mediated' JJ B-MPA
effects NNS I-MPA
on IN I-MPA
antigen NN I-MPA
presentation NN I-MPA
and CC O
growth NN B-CPA
suppression NN I-CPA
