Biallelic NNP B-Var
Mutations NNPS I-Var
in IN O
ATP5F1D NNP B-Gene
, , O
which WDT O
Encodes VBZ O
a DT O
Subunit NNP O
of IN O
ATP NNP O
Synthase NNP O
, , O
Cause NNP B-Reg
a DT O
Metabolic NNP B-MPA
Disorder NNP I-MPA
. . O

ATP NNP O
synthase NN O
, , O
H+ NNP O
transporting NN O
, , O
mitochondrial JJ O
F1 NNP O
complex NN O
, , O
b'\xce\xb4' NN O
subunit NN O
( -LRB- O
ATP5F1D RB O
; : O
formerly RB O
ATP5D NNP O
) -RRB- O
is VBZ O
a DT O
subunit NN O
of IN O
mitochondrial JJ O
ATP NNP O
synthase NN O
and CC O
plays VBZ O
an DT O
important JJ O
role NN O
in IN O
coupling NN O
proton NN O
translocation NN O
and CC O
ATP NNP O
production NN O
. . O

Here RB O
, , O
we PRP O
describe VBP O
two CD O
individuals NNS O
, , O
each DT O
with IN O
homozygous JJ O
missense NN B-Var
variants NNS I-Var
in IN O
ATP5F1D NNP B-Gene
, , O
who WP O
presented VBD B-Reg
with IN O
episodic JJ B-MPA
lethargy NN I-MPA
, , O
metabolic JJ B-MPA
acidosis NN I-MPA
, , O
3-methylglutaconic JJ B-MPA
aciduria NN I-MPA
, , O
and CC O
hyperammonemia NN B-Disease
. . O

Subject NN O
1 CD O
, , O
homozygous JJ O
for IN O
c.245C NN O
> XX O
T NNP O
( -LRB- O
p NN O
. . O

Pro82Leu NN O
) -RRB- O
, , O
presented VBN O
with IN O
recurrent JJ O
metabolic JJ O
decompensation NN O
starting VBG O
in IN O
the DT O
neonatal JJ O
period NN O
, , O
and CC O
subject NN O
2 CD O
, , O
homozygous JJ O
for IN O
c.317T NN O
> XX O
G NN O
( -LRB- O
p NN O
. . O

Val106Gly NN O
) -RRB- O
, , O
presented VBN O
with IN O
acute JJ O
encephalopathy NN O
in IN O
childhood NN O
. . O

Cultured JJ O
skin NN O
fibroblasts NNS O
from IN O
these DT O
individuals NNS O
exhibited VBD O
impaired JJ O
assembly NN O
of IN O
F1FO NNP O
ATP NNP O
synthase NN O
and CC O
subsequent JJ O
reduced JJ O
complex JJ O
V NN O
activity NN O
. . O

Cells NNS O
from IN O
subject NN O
1 CD O
also RB O
exhibited VBD O
a DT O
significant JJ O
decrease NN O
in IN O
mitochondrial JJ O
cristae VBN O
. . O

Knockdown NNP O
of IN O
Drosophila NNP O
b'ATPsyn\xce\xb4' NNP O
, , O
the DT O
ATP5F1D JJ O
homolog NN O
, , O
in IN O
developing VBG O
eyes NNS O
and CC O
brains NNS O
caused VBD O
a DT O
near JJ O
complete JJ O
loss NN O
of IN O
the DT O
fly NN O
head NN O
, , O
a DT O
phenotype NN O
that WDT O
was VBD O
fully RB O
rescued VBN O
by IN O
wild-type JJ O
human JJ O
ATP5F1D. NN O
In IN O
contrast NN O
, , O
expression NN O
of IN O
the DT O
ATP5F1D JJ O
c.245C NN O
> XX O
T NN O
and CC O
c.317T NN O
> XX O
G NN O
variants NNS B-Var
rescued VBD B-PosReg
the DT O
head-size NN B-MPA
phenotype NN I-MPA
but CC O
recapitulated VBD B-NegReg
the DT O
eye NN B-MPA
and CC O
antennae NN B-MPA
defects NNS I-MPA
seen VBN O
in IN O
other JJ O
genetic JJ O
models NNS O
of IN O
mitochondrial JJ O
oxidative JJ O
phosphorylation NN O
deficiency NN O
. . O

Our PRP$ O
b'\xc2\xa0'  O
data NN O
establish NN O
c.245C NN O
> XX O
T NNP O
( -LRB- O
p NN O
. . O

Pro82Leu NN O
) -RRB- O
and CC O
c.317T NN O
> XX O
G NN O
( -LRB- O
p NN O
. . O

Val106Gly NN O
) -RRB- O
in IN O
ATP5F1D IN O
as IN O
pathogenic JJ O
variants NNS B-Var
leading VBG B-Reg
to IN I-Reg
a DT O
Mendelian JJ B-Disease
mitochondrial JJ I-Disease
disease NN I-Disease
