RES NNP O
complex NN O
is VBZ O
associated VBN O
with IN O
intron NN O
definition NN O
and CC O
required VBN O
for IN O
zebrafish JJ O
early JJ O
embryogenesis NN O
. . O

Pre-mRNA NN O
splicing NN O
is VBZ O
a DT O
critical JJ O
step NN O
of IN O
gene NN O
expression NN O
in IN O
eukaryotes NNS O
. . O

Transcriptome-wide VB O
splicing NN O
patterns NNS O
are VBP O
complex JJ O
and CC O
primarily RB O
regulated VBN O
by IN O
a DT O
diverse JJ O
set NN O
of IN O
recognition NN O
elements NNS O
and CC O
associated VBN O
RNA-binding NNP O
proteins NNS O
. . O

The DT O
retention NN O
and CC O
splicing NN O
( -LRB- O
RES NNP O
) -RRB- O
complex NN O
is VBZ O
formed VBN O
by IN O
three CD O
different JJ O
proteins NNS O
( -LRB- O
Bud13p NNP O
, , O
Pml1p NNPS O
and CC O
Snu17p NNP O
) -RRB- O
and CC O
is VBZ O
involved VBN O
in IN O
splicing NN O
in IN O
yeast NN O
. . O

However RB O
, , O
the DT O
importance NN O
of IN O
the DT O
RES NNP O
complex NN O
for IN O
vertebrate NN O
splicing NN O
, , O
the DT O
intronic JJ O
features NNS O
associated VBN O
with IN O
its PRP$ O
activity NN O
, , O
and CC O
its PRP$ O
role NN O
in IN O
development NN O
are VBP O
unknown JJ O
. . O

In IN O
this DT O
study NN O
, , O
we PRP O
have VBP O
generated VBN O
loss-of-function NN B-NegReg
mutants NNS B-Var
for IN O
the DT O
three CD O
components NNS O
of IN O
the DT O
RES NNP O
complex NN O
in IN O
zebrafish NN O
and CC O
showed VBD O
that IN O
they PRP O
are VBP O
required VBN O
during IN O
early JJ O
development NN O
. . O

The DT O
mutants NNS O
showed VBD O
a DT O
marked JJ O
neural JJ O
phenotype NN O
with IN O
increased VBN B-PosReg
cell NN B-CPA
death NN I-CPA
in IN I-CPA
the DT I-CPA
brain NN I-CPA
and CC O
a DT O
decrease NN B-NegReg
in IN O
differentiated VBN B-CPA
neurons NNS I-CPA
. . O

Transcriptomic JJ O
analysis NN O
of IN O
bud13 NNP B-Gene
, , O
snip1 NNP B-Gene
( -LRB- I-Gene
pml1 NNP O
) -RRB- O
and CC O
rbmx2 NN B-Gene
( -LRB- I-Gene
snu17 NNP O
) -RRB- O
mutants NNS B-Var
revealed VBD O
a DT O
global JJ O
defect NN B-NegReg
in IN O
intron NN B-MPA
splicing NN I-MPA
, , O
with IN O
strong JJ O
mis-splicing NN B-MPA
of IN I-MPA
a DT I-MPA
subset NN I-MPA
of IN I-MPA
introns NNS I-MPA
