Impact NN O
of IN O
CYP2C19 NNP O
Polymorphisms NNP O
on IN O
Clinical NNP O
Outcomes NNP O
and CC O
Antiplatelet NNP O
Potency NNP O
of IN O
Clopidogrel NNP O
in IN O
Caucasian NNP O
Poststroke NNP O
Survivors NNPS O
. . O

BACKGROUND NNP O
: : O
Variable JJ O
response NN O
after IN O
clopidogrel NN O
is VBZ O
well RB O
documented VBN O
and CC O
may MD O
affect VB O
major JJ O
adverse JJ O
clinical JJ O
events NNS O
after IN O
stroke NN O
. . O

Impact NN O
of IN O
CYP2C19 NNP O
genetic JJ O
polymorphisms NNS O
is VBZ O
an DT O
established VBN O
marker NN O
linked VBN O
to IN O
variable JJ O
response NN O
after IN O
clopidogrel NN O
. . O

However RB O
, , O
the DT O
association NN O
of IN O
certain JJ O
genetic JJ O
polymorphisms NNS O
with IN O
prediction NN O
of IN O
major JJ O
adverse JJ O
clinical JJ O
events NNS O
following VBG O
stroke NN O
still RB O
remains VBZ O
controversial JJ O
, , O
especially RB O
in IN O
Caucasians NNPS O
. . O

STUDY NN O
QUESTION NN O
: : O
The DT O
primary JJ O
aim NN O
was VBD O
to TO O
evaluate VB O
the DT O
impact NN O
of IN O
CYP2C19 NNP O
allele NN O
* NFP O
2 CD O
in IN O
heterozygote NN O
form NN O
on IN O
major JJ O
adverse JJ O
clinical JJ O
events NNS O
in IN O
Caucasian JJ O
poststroke NN O
survivors NNS O
treated VBN O
with IN O
clopidogrel NN O
. . O

The DT O
secondary JJ O
aim NN O
was VBD O
to TO O
analyze VB O
the DT O
potential JJ O
link NN O
between IN O
CYP2C19 NNP O
genetic JJ O
polymorphism NN O
and CC O
variable JJ O
response NN O
after IN O
clopidogrel NN O
. . O

STUDY NN O
DESIGN NN O
: : O
One CD O
hundred CD O
thirty CD O
patients NNS O
of IN O
Caucasian JJ O
origin NN O
following VBG O
documented VBN O
ischemic JJ O
stroke NN O
were VBD O
included VBN O
. . O

Platelet NNP O
reactivity NN O
was VBD O
assessed VBN O
by IN O
light JJ O
transmittance NN O
aggregometry NN O
( -LRB- O
LTA NNP O
) -RRB- O
and CC O
matched VBN O
with IN O
various JJ O
CYP2C19 JJ O
loss-of-function NN O
genetic JJ O
polymorphisms NNS O
and CC O
major JJ O
adverse JJ O
clinical JJ O
events NNS O
( -LRB- O
composite NN O
of IN O
vascular JJ O
deaths NNS O
, , O
stroke NN O
/ SYM O
transient JJ O
ischemic JJ O
attack NN O
, , O
and CC O
myocardial JJ O
infarction NN O
) -RRB- O
. . O

RESULTS NNS O
: : O
Over IN O
the DT O
mean JJ O
follow-up NN O
of IN O
14.9 CD O
months NNS O
, , O
19 CD O
patients NNS O
experienced VBD O
major JJ O
adverse JJ O
clinical JJ O
events NNS O
. . O

The DT O
risk NN O
of IN O
major JJ B-MPA
adverse JJ I-MPA
clinical JJ I-MPA
events NNS I-MPA
was VBD O
nearly RB O
3-fold VBN O
in IN O
loss-of-function NN B-NegReg
allele NN B-Var
carriers NNS O
( -LRB- O
hazard NN O
ratio NN O
= SYM O
