Mice NNS O
harboring VBG O
the DT O
human JJ O
SLC30A8 NNP B-Gene
R138X JJ O
loss-of-function NN B-NegReg
mutation NN B-Var
have VBP O
increased VBN B-PosReg
insulin NN B-MPA
secretory NN I-MPA
capacity NN I-MPA
. . O

SLC30A8 NNP O
encodes NNS O
a DT O
zinc NN O
transporter NN O
that WDT O
is VBZ O
primarily RB O
expressed VBN O
in IN O
the DT O
pancreatic JJ O
islets NNS O
of IN O
Langerhans NNP O
. . O

In IN O
b'\xce\xb2-cells' NNS O
it PRP O
transports VBZ O
zinc NN O
into IN O
insulin-containing NN O
secretory NN O
granules NNS O
. . O

Loss-of-function NN O
( -LRB- O
LOF NNP O
) -RRB- O
mutations NNS O
in IN O
SLC30A8 JJ O
protect NN O
against IN O
type NN O
2 CD O
diabetes NNS O
in IN O
humans NNS O
. . O

In IN O
this DT O
study NN O
, , O
we PRP O
generated VBD O
a DT O
knockin NN O
mouse NN O
model NN O
carrying VBG O
one CD O
of IN O
the DT O
most RBS O
common JJ O
human NN O
LOF NNP O
mutations NNS O
for IN O
SLC30A8 CD O
, , O
R138X. NNP O
The DT O
R138X JJ O
mice NNS O
had VBD O
normal JJ O
body NN O
weight NN O
, , O
glucose NN O
tolerance NN O
, , O
and CC O
pancreatic JJ O
b'\xce\xb2-cell' NN O
mass NN O
. . O

Interestingly RB O
, , O
in IN O
hyperglycemic JJ O
conditions NNS O
induced VBN O
by IN O
the DT O
insulin NN O
receptor NN O
antagonist NN O
S961 NNP O
, , O
the DT O
R138X JJ B-Var
mice NNS O
showed VBD O
a DT O
50 CD O
% NN O
increase NN B-PosReg
in IN O
insulin NN B-MPA
secretion NN I-MPA
. . O

This DT O
effect NN O
was VBD O
not RB O
associated VBN O
with IN O
enhanced JJ O
b'\xce\xb2-cell' NN O
proliferation NN O
or CC O
mass NN O
. . O

Our PRP$ O
data NNS O
suggest VBP O
that IN O
the DT O
SLC30A8 JJ B-Gene
R138X NNP O
LOF NNP B-NegReg
mutation NN B-Var
may MD O
exert VB O
beneficial JJ B-PosReg
effects NNS I-PosReg
on IN O
glucose NN B-MPA
metabolism NN I-MPA
by IN O
increasing VBG B-PosReg
the DT O
capacity NN O
of IN O
b'\xce\xb2-cells' NNS O
to TO O
secrete VB B-MPA
insulin NN I-MPA
