The DT O
Molecular NNP O
Chaperone NNP O
HSP90 NNP O
Promotes NNP O
Notch NNP O
Signaling VBG O
in IN O
the DT O
Germline NNP O
of IN O
Caenorhabditis NNP O
elegans VBZ O
. . O

In IN O
a DT O
genetic JJ O
screen NN O
to TO O
identify VB O
genes NNS O
that WDT O
promote VBP O
GLP-1/Notch NN O
signaling VBG O
in IN O
Caenorhabditis NNP O
elegans VBZ O
germline JJ O
stem NN O
cells NNS O
, , O
we PRP O
found VBD O
a DT O
single JJ O
mutation NN O
, , O
om40 NN O
, , O
defining VBG O
a DT O
gene NN O
called VBN O
ego-3 NN O
. . O

ego-3(om40 NNP B-Gene
) -RRB- O
causes VBZ O
several JJ O
defects NNS O
in IN O
the DT O
soma NN O
and CC O
the DT O
germline NN O
, , O
including VBG O
paralysis NN O
during IN O
larval NN O
development NN O
, , O
sterility NN O
, , O
delayed VBN O
proliferation NN O
of IN O
germline JJ O
stem NN O
cells NNS O
, , O
and CC O
ectopic NN O
germline NN O
stem NN O
cell NN O
proliferation NN O
. . O

Whole JJ O
genome NN O
sequencing NN O
identified VBN O
om40 NN O
as IN O
an DT O
allele NN O
of IN O
hsp-90 NNP O
, , O
previously RB O
known VBN O
as IN O
daf-21 NN O
, , O
which WDT O
encodes VBZ O
the DT O
C. NNP O
elegans VBZ O
ortholog NN O
of IN O
the DT O
cytosolic JJ O
form NN O
of IN O
HSP90 NNP O
. . O

This DT O
protein NN O
is VBZ O
a DT O
molecular JJ O
chaperone NN O
with IN O
a DT O
central JJ O
position NN O
in IN O
the DT O
protein NN O
homeostasis NN O
network NN O
, , O
which WDT O
is VBZ O
responsible JJ O
for IN O
proper JJ O
folding NN O
, , O
structural JJ O
maintenance NN O
, , O
and CC O
degradation NN O
of IN O
proteins NNS O
. . O

In IN O
addition NN O
to IN O
its PRP$ O
essential JJ O
role NN O
in IN O
cellular JJ O
function NN O
, , O
HSP90 NNP O
plays VBZ O
an DT O
important JJ O
role NN O
in IN O
stem NN O
cell NN O
maintenance NN O
and CC O
renewal NN O
. . O

Complementation NN O
analysis NN O
using VBG O
a DT O
deletion NN O
allele NN O
of IN O
hsp-90 NNP O
confirmed VBD O
that IN O
ego-3 NN O
is VBZ O
the DT O
same JJ O
gene NN O
. . O

hsp-90(om40 PRP O
) -RRB- O
is VBZ O
an DT O
b'I\xe2\x86\x92N' NNP O
conservative JJ O
missense NN O
mutation NN O
of IN O
a DT O
highly RB O
conserved JJ O
residue NN O
in IN O
the DT O
middle JJ O
domain NN O
of IN O
HSP-90 NNP O
RNA NNP O
interference-mediated NN O
knockdown NN O
of IN O
hsp-90 JJ O
expression NN O
partially RB O
phenocopied VBD O
hsp-90(om40 NN O
) -RRB- O
, , O
confirming VBG O
the DT O
loss-of-function NN O
nature NN O
of IN O
hsp-90(om40 NN O
) -RRB- O
Furthermore RB O
, , O
reduced VBD O
HSP-90 NNP O
activity NN O
enhanced VBD O
the DT O
effect NN O
of IN O
reduced VBN O
function NN O
of IN O
both CC O
the DT O
GLP-1 NNP O
receptor NN O
and CC O
the DT O
downstream JJ O
LAG-1 NNP O
transcription NN O
factor NN O
. . O

Taken VBN O
together RB O
, , O
our PRP$ O
results NNS O
provide VBP O
the DT O
first JJ O
experimental JJ O
evidence NN O
of IN O
an DT O
essential JJ O
role NN O
for IN O
HSP90 NNP O
in IN O
Notch NNP O
signaling VBG O
in IN O
development NN O
. . O

