Loss-of-function NN B-NegReg
but CC O
not RB O
dominant-negative JJ O
intragenic JJ O
IKZF1 NN B-Gene
deletions NNS B-Var
are VBP O
associated VBN O
with IN O
an DT O
adverse JJ O
prognosis NN O
in IN O
adult NN O
BCR-ABL-negative NNP O
acute JJ B-Disease
lymphoblastic JJ I-Disease
leukemia NN I-Disease
. . O

Genetic JJ O
alterations NNS O
of IN O
the DT O
transcription NN O
factor NN O
IKZF1 NN O
( -LRB- O
" `` O
IKAROS NNP O
" '' O
) -RRB- O
are VBP O
detected VBN O
in IN O
around IN O
15-30 CD O
% NN O
of IN O
cases NNS O
of IN O
BCR-ABL-negative NNP O
B-cell NN O
precursor NN O
acute JJ O
lymphoblastic JJ O
leukemia NN O
( -LRB- O
ALL DT O
) -RRB- O
. . O

Different JJ O
types NNS O
of IN O
intragenic JJ O
deletions NNS B-Var
have VBP O
been VBN O
observed VBN O
, , O
resulting VBG O
in IN O
a DT O
functionally RB B-MPA
inactivated VBN I-MPA
allele NN I-MPA
( -LRB- O
" `` O
loss-of-function NN B-NegReg
" '' O
) -RRB- O
or CC O
in IN O
" `` O
dominant-negative JJ B-NegReg
" '' O
isoforms NNS B-MPA
. . O

The DT O
prognostic JJ O
impact NN O
of IN O
these DT O
alterations NNS O
especially RB O
in IN O
adult NN O
acute JJ O
lymphoblastic JJ O
leukemia NN O
is VBZ O
not RB O
well RB O
defined VBN O
. . O

We PRP O
analyzed VBD O
482 CD O
well-characterized RB O
cases NNS O
of IN O
adult NN O
BCR-ABL-negative NNP O
B-precursor NN O
acute JJ O
lymphoblastic JJ O
leukemia NN O
uniformly RB O
treated VBN O
in IN O
the DT O
framework NN O
of IN O
the DT O
GMALL NNP O
studies NNS O
and CC O
detected VBD O
IKZF1 NN O
alterations NNS O
in IN O
128 CD O
cases NNS O
( -LRB- O
27 CD O
% NN O
) -RRB- O
. . O

In IN O
20 CD O
% NN O
, , O
the DT O
IKZF1 NN O
alteration NN O
was VBD O
present JJ O
in IN O
a DT O
large JJ O
fraction NN O
of IN O
leukemic JJ O
cells NNS O
( -LRB- O
" `` O
high JJ O
deletion NN O
load NN O
" '' O
) -RRB- O
while IN O
in IN O
7 CD O
% NN O
it PRP O
was VBD O
detected VBN O
only RB O
in IN O
small JJ O
subclones NNS O
( -LRB- O
" `` O
low JJ O
deletion NN O
load NN O
" '' O
) -RRB- O
. . O

Some DT O
patients NNS O
showed VBD O
more JJR O
than IN O
one CD O
IKZF1 NN O
alteration NN O
( -LRB- O
8 CD O
% NN O
) -RRB- O
. . O

Patients NNS O
exhibiting VBG O
a DT O
loss-of-function NN O
isoform NN O
with IN O
high JJ B-Var
deletion NN I-Var
load NN I-Var
had VBD O
a DT O
shorter JJR B-NegReg
overall JJ B-MPA
survival NN I-MPA
