Germline JJ O
mutations NNS O
and CC O
somatic JJ O
inactivation NN O
of IN O
TRIM28 NNP O
in IN O
Wilms NNPS O
tumour NN O
. . O

Wilms NNPS O
tumour NN O
is VBZ O
a DT O
childhood NN O
tumour NN O
that WDT O
arises VBZ O
as IN O
a DT O
consequence NN O
of IN O
somatic JJ O
and CC O
rare JJ O
germline NN O
mutations NNS O
, , O
the DT O
characterisation NN O
of IN O
which WDT O
has VBZ O
refined VBN O
our PRP$ O
understanding NN O
of IN O
nephrogenesis NN O
and CC O
carcinogenesis NN O
. . O

Here RB O
we PRP O
report VBP O
that IN O
germline JJ O
loss NN B-NegReg
of IN I-NegReg
function NN I-NegReg
mutations NNS B-Var
in IN O
TRIM28 NNP B-Gene
predispose NN O
children NNS O
to IN O
Wilms NNS B-Disease
tumour NN I-Disease
. . O

Loss NN O
of IN O
function NN O
of IN O
this DT O
transcriptional JJ O
co-repressor NN O
, , O
which WDT O
has VBZ O
a DT O
role NN O
in IN O
nephrogenesis NN O
, , O
has VBZ O
not RB O
previously RB O
been VBN O
associated VBN O
with IN O
cancer NN O
. . O

Inactivation NN B-NegReg
of IN O
TRIM28 NNP B-Gene
, , O
either CC O
germline JJ O
or CC O
somatic JJ O
, , O
occurred VBD O
through IN O
inactivating VBG B-Var
mutations NNS I-Var
, , O
loss NN B-Var
of IN I-Var
heterozygosity NN I-Var
or CC O
epigenetic JJ B-Var
silencing NN I-Var
