Lethal JJ O
digenic JJ O
mutations NNS B-Var
in IN O
the DT O
K(+ NNP O
) -RRB- O
channels NNS O
Kir4.1 NNP O
( -LRB- O
KCNJ10 NNP B-Gene
) -RRB- O
and CC O
SLACK NNP O
( -LRB- O
KCNT1 NNP B-Gene
) -RRB- O
associated VBN B-Reg
with IN O
severe-disabling JJ O
seizures NNS B-Disease
and CC O
neurodevelopmental JJ B-Disease
delay NN I-Disease
. . O

A DT O
2-year-old JJ O
boy NN O
presented VBD O
profound JJ O
developmental JJ O
delay NN O
, , O
failure NN O
to TO O
thrive VB O
, , O
ataxia NN O
, , O
hypotonia NN O
and CC O
tonic-clonic NN O
seizures NNS O
that WDT O
caused VBD O
the DT O
death NN O
of IN O
the DT O
patient NN O
. . O

Targeted VBN O
and CC O
whole-exome JJ O
sequencing NN O
revealed VBD O
two CD O
heterozygous JJ O
missense NN O
variants NNS O
: : O
a DT O
novel JJ O
mutation NN O
in IN O
KCNJ10 NNP O
gene NN O
that IN O
encodes NNS O
for IN O
the DT O
inwardly-rectifying RB O
K(+ NNP O
) -RRB- O
channel NN O
Kir4.1 NNP O
and CC O
another DT O
previously RB O
characterized VBN O
mutation NN O
in IN O
KCNT1 NNP O
that WDT O
encodes NNS O
for IN O
the DT O
Na(+)-activated NNP O
K(+ NNP O
) -RRB- O
channel NN O
known VBN O
as IN O
Slo2.2 NNPS O
or CC O
SLACK NNP O
. . O

The DT O
objectives NNS O
of IN O
this DT O
study NN O
were VBD O
to TO O
perform VB O
the DT O
clinical JJ O
and CC O
genetic JJ O
characterization NN O
of IN O
the DT O
proband NN O
and CC O
his PRP$ O
family NN O
and CC O
to TO O
examine VB O
the DT O
functional JJ O
consequence NN O
of IN O
the DT O
Kir4.1 NNP O
mutation NN O
. . O

The DT O
mutant JJ O
and CC O
wild-type JJ O
KCNJ10 NNP O
constructs NNS O
were VBD O
generated VBN O
and CC O
heterologously RB O
expressed VBN O
in IN O
Xenopus NNP O
laevis NN O
oocytes NNS O
, , O
and CC O
whole-cell JJ O
K(+ NNP O
) -RRB- O
currents NNS O
were VBD O
measured VBN O
using VBG O
the DT O
two-electrode CD O
voltage-clamp NN O
technique NN O
. . O

The DT O
KCNJ10 NNP B-Gene
mutation NN B-Var
c.652C NN O
> XX O
T NNP O
resulted VBD B-Reg
in IN I-Reg
a DT O
p NN O
. . O

L218F JJ O
substitution NN B-Var
at IN O
a DT O
highly RB O
conserved JJ O
residue JJ O
site NN O
. . O

Wild-type JJ O
KCNJ10 NNP O
expression NN O
yielded VBD O
robust JJ O
Kir NNP O
currents NNS O
, , O
while IN O
currents NNS O
from IN O
oocytes NNS O
expressing VBG O
the DT O
mutation NN O
were VBD O
reduced VBN O
. . O

Western JJ O
Blot NNP O
analysis NN O
revealed VBD O
reduced JJ B-NegReg
protein NN B-MPA
expression NN I-MPA
by IN O
the DT O
mutation NN B-Var
. . O

Kir5.1 NN O
subunits VBZ O
display NN O
selective JJ O
heteromultimerization NN O
with IN O
Kir4.1 NNP O
constituting VBG O
channels NNS O
with IN O
unique JJ O
kinetics NNS O
. . O

The DT O
effect NN O
of IN O
the DT O
mutation NN O
on IN O
Kir4.1/5.1 NNP O
channel NN O
activity NN O
was VBD O
twofold JJ O
: : O
a DT O
reduction NN O
in IN O
current JJ O
amplitudes NNS O
and CC O
an DT O
increase NN O
in IN O
the DT O
pH-dependent VBN O
inhibition NN O
. . O

We PRP O
thus RB O
report VBP O
a DT O
novel JJ O
loss-of-function NN B-NegReg
mutation NN B-Var
in IN O
Kir4.1 NNP O
found VBD O
in IN O
a DT O
patient NN O
with IN O
a DT O
co-exiting NN O
mutation NN B-Var
in IN O
SLACK NNP O
channels NNS O
that WDT O
results VBZ B-Reg
in IN I-Reg
a DT O
fatal JJ B-Disease
disease NN I-Disease
