Loss NN O
of IN O
the DT O
nutrient NN O
sensor NN O
TAS1R3 DT O
leads VBZ O
to IN O
reduced JJ O
bone NN O
resorption NN O
. . O

The DT O
taste NN O
receptor NN O
type NN O
1 CD O
( -LRB- O
TAS1R NN O
) -RRB- O
family NN O
of IN O
heterotrimeric JJ O
G NNP O
protein-coupled NN O
receptors NNS O
participates NNS O
in IN O
monitoring VBG O
energy NN O
and CC O
nutrient NN O
status NN O
. . O

TAS1R NN O
member NN O
3 CD O
( -LRB- O
TAS1R3 DT O
) -RRB- O
is VBZ O
a DT O
bi-functional NNP O
protein NN O
that WDT O
recognizes VBZ O
amino NN O
acids NNS O
such JJ O
as IN O
L-glycine NN O
and CC O
L-glutamate NN O
or CC O
sweet JJ O
molecules NNS O
such JJ O
as IN O
sucrose NN O
and CC O
fructose NN O
when WRB O
dimerized VBN O
with IN O
TAS1R NN O
member NN O
1 CD O
( -LRB- O
TAS1R1 NN O
) -RRB- O
or CC O
TAS1R NN O
member NN O
2 CD O
( -LRB- O
TAS1R2 NNP O
) -RRB- O
, , O
respectively RB O
. . O

It PRP O
was VBD O
recently RB O
reported VBN O
that DT O
deletion NN B-Var
of IN O
TAS1R3 DT B-Gene
expression NN O
in IN O
Tas1R3 DT O
mutant JJ O
mice NNS O
leads VBZ O
to IN O
increased VBN B-PosReg
cortical JJ B-CPA
bone NN I-CPA
mass NN I-CPA
but CC O
the DT O
underlying JJ O
cellular JJ O
mechanism NN O
leading VBG O
to IN O
this DT O
phenotype NN O
remains VBZ O
unclear JJ O
. . O

Here RB O
, , O
we PRP O
independently RB O
corroborate VBP O
the DT O
increased VBN B-PosReg
thickness NN B-CPA
of IN I-CPA
cortical JJ I-CPA
bone NN I-CPA
in IN O
femurs NNS O
of IN O
20-week-old CD O
male NN O
Tas1R3 DT B-Gene
mutant JJ B-Var
mice NNS O
and CC O
confirm VBP O
that IN O
Tas1R3 DT O
is VBZ O
expressed VBN O
in IN O
the DT O
bone NN O
environment NN O
. . O

Tas1R3 DT O
is VBZ O
expressed VBN O
in IN O
undifferentiated JJ O
bone NN O
marrow NN O
stromal JJ O
cells NNS O
( -LRB- O
BMSCs NNPS O
) -RRB- O
in FW O
vitro FW O
and CC O
its PRP$ O
expression NN O
is VBZ O
maintained VBN O
during IN O
BMP2-induced VBN O
osteogenic JJ O
differentiation NN O
. . O

However RB O
, , O
levels NNS O
of IN O
the DT O
bone NN O
formation NN O
marker NN O
procollagen NN O
type NN O
I PRP O
N-terminal NN O
propeptide NN O
( -LRB- O
PINP NNP O
) -RRB- O
are VBP O
unchanged JJ O
in IN O
the DT O
serum NN O
of IN O
20-week-old CD O
Tas1R3 DT O
mutant JJ O
mice NNS O
as IN O
compared VBN O
to IN O
controls NNS O
. . O

In IN O
contrast NN O
, , O
levels NNS B-MPA
of IN I-MPA
the DT I-MPA
bone NN I-MPA
resorption NN I-MPA
marker NN I-MPA
collagen NN I-MPA
type NN I-MPA
I PRP I-MPA
C-telopeptide NN I-MPA
are VBP O
reduced VBN B-NegReg
greater JJR O
than IN O
60 CD O
% NN O
in IN O
Tas1R3 DT B-Gene
mutant JJ B-Var
mice NNS O
. . O

Consistent JJ O
with IN O
this DT O
, , O
Tas1R3 DT O
and CC O
its PRP$ O
putative JJ O
signaling NN O
partner NN O
Tas1R2 NNP O
are VBP O
expressed VBN O
in IN O
primary JJ O
osteoclasts NNS O
and CC O
their PRP$ O
expression NN O
levels NNS O
positively RB O
correlate VBP O
with IN O
differentiation NN O
status NN O
. . O

Collectively RB O
, , O
these DT O
findings NNS O
suggest VBP O
that IN O
high JJ B-PosReg
bone NN B-CPA
mass NN I-CPA
in IN O
Tas1R3 DT B-Gene
mutant JJ B-Var
mice NNS O
is VBZ O
due JJ O
to IN O
uncoupled JJ O
bone NN O
remodeling VBG O
with IN O
reduced VBN B-NegReg
osteoclast JJ B-CPA
function NN I-CPA
