Differential JJ O
regulation NN O
of IN O
two CD O
FLNA NNP O
transcripts NNS O
explains VBZ O
some DT O
of IN O
the DT O
phenotypic NN O
heterogeneity NN O
in IN O
the DT O
loss-of-function NN O
filaminopathies NNS O
. . O

Loss-of-function NNP B-NegReg
mutations NNS B-Var
in IN O
the DT O
X-linked NN O
gene NN O
FLNA NNP B-Gene
can MD O
lead VB O
to IN O
abnormal JJ B-CPA
neuronal JJ I-CPA
migration NN I-CPA
, , O
vascular NN B-CPA
and CC I-CPA
cardiac JJ I-CPA
defects NNS I-CPA
, , O
and CC O
congenital JJ B-Disease
intestinal JJ I-Disease
pseudo-obstruction NN I-Disease
