De NNP O
novo NN O
SETD5 NNP B-Gene
loss-of-function NN B-NegReg
variant NN B-Var
as IN O
a DT O
cause NN O
for IN O
intellectual JJ B-Disease
disability NN I-Disease
in IN O
a DT O
10-year CD O
old JJ O
boy NN O
with IN O
an DT O
aberrant NN O
blind JJ O
ending NN O
bronchus RB O
. . O

Although IN O
rare JJ O
, , O
3p CD O
microdeletion NN O
cases NNS O
have VBP O
been VBN O
well RB O
described VBN O
in IN O
the DT O
clinical JJ O
literature NN O
. . O

The DT O
clinical JJ O
phenotype NN O
includes VBZ O
; : O
intellectual JJ O
disability NN O
( -LRB- O
ID NNP O
) -RRB- O
, , O
growth NN O
retardation NN O
, , O
facial JJ O
dysmorphism NN O
, , O
and CC O
cardiac JJ O
malformations NNS O
. . O

Advances NNS O
in IN O
chromosome NN O
microarray NN O
( -LRB- O
CMA NNP O
) -RRB- O
testing NN O
narrowed VBD O
the DT O
3p25 CD O
critical JJ O
region NN O
to IN O
a DT O
124 CD O
b'\xe2\x80\x89' _SP O
kb IN O
region NN O
, , O
and CC O
recent JJ O
Whole NNP O
Exome NNP O
Sequencing NNP O
( -LRB- O
WES NNP O
) -RRB- O
studies NNS O
have VBP O
suggested VBN O
that IN O
the DT O
SETD5 NNP O
gene NN O
contributes VBZ O
significantly RB O
to IN O
the DT O
3p25 CD O
phenotype NN O
. . O

Loss-of-Function NN B-NegReg
( -LRB- O
LoF NN O
) -RRB- O
variants NNS B-Var
in IN O
SETD5 NNP B-Gene
are VBP O
now RB O
considered VBN O
a DT O
likely JJ O
cause NN O
of IN O
ID NNP B-Disease
