Gain-of-function NN O
mutations NNS O
in IN O
granulocyte NN O
colony-stimulating NN O
factor NN O
receptor NN O
( -LRB- O
CSF3R NNP O
) -RRB- O
reveal VBP O
distinct JJ O
mechanisms NNS O
of IN O
CSF3R JJ O
activation NN O
. . O

Granulocyte NNP O
colony-stimulating NN O
factor NN O
( -LRB- O
G-CSF NNP O
or CC O
CSF3 NNP O
) -RRB- O
and CC O
its PRP$ O
receptor NN O
CSF3R JJ O
regulate VBP O
granulopoiesis NN O
, , O
neutrophil NN O
function NN O
, , O
and CC O
hematopoietic JJ O
stem NN O
cell NN O
mobilization NN O
. . O

Recent JJ O
studies NNS O
have VBP O
uncovered VBN O
an DT O
oncogenic JJ O
role NN O
of IN O
mutations NNS B-Var
in IN O
the DT O
CSF3R JJ B-Gene
gene NN O
in IN O
many JJ O
hematologic JJ B-Disease
malignancies NNS I-Disease
. . O

To TO O
find VB O
additional JJ O
CSF3R JJ O
mutations NNS O
that WDT O
give VBP O
rise NN O
to IN O
cell NN O
transformation NN O
, , O
we PRP O
performed VBD O
a DT O
cellular JJ O
transformation NN O
assay JJ O
in IN O
which WDT O
murine NN O
interleukin VBP O
3 CD O
( -LRB- O
IL-3)-dependent NNP O
Ba NNP O
/ SYM O
F3 NNP O
cells NNS O
were VBD O
transduced VBN O
with IN O
WT NNP O
CSF3R NNP O
plasmid JJ O
and CC O
screened VBN O
for IN O
spontaneous JJ O
growth NN O
in IN O
the DT O
absence NN O
of IN O
IL-3 CD O
. . O

Any DT O
outgrowth JJ O
clones NNS O
were VBD O
sequenced VBN O
to TO O
identify VB O
CSF3R JJ O
mutations NNS O
with IN O
transformation NN O
capacity NN O
. . O

We PRP O
identified VBD O
several JJ O
novel JJ O
mutations NNS B-Var
and CC O
determined VBD O
that IN O
they PRP O
transform VBP B-Reg
cells NNS B-CPA
via IN O
four CD O
distinct JJ O
mechanisms NNS O
: : O
1 LS O
) -RRB- O
cysteine- NN B-MPA
and CC I-MPA
disulfide VB I-MPA
bond-mediated NN I-MPA
dimerization NN I-MPA
( -LRB- O
S581C NNS O
) -RRB- O
; : O
2 LS O
) -RRB- O
polar JJ B-Var
, , I-Var
noncharged VBD I-Var
amino NN I-Var
acid JJ I-Var
substitution NN O
at IN O
the DT O
transmembrane NN O
helix VBP O
dimer NN O
interface NN O
at IN O
residue JJ O
Thr-640 NNP O
; : O
3 LS O
) -RRB- O
increased VBD B-PosReg
internalization NN B-MPA
by IN O
a DT O
Glu-524 JJ O
substitution NN O
that WDT O
mimics VBZ O
a DT O
low JJ O
G-CSF NNP O
dose NN O
; : O
and CC O
4 LS O
) -RRB- O
hydrophobic JJ B-Var
amino NN I-Var
acid NN I-Var
substitutions NNS I-Var
in IN O
the DT O
membrane-proximal JJ O
residues NNS O
Thr-612 NNP O
, , O
Thr-615 NNP O
, , O
and CC O
Thr-618 NNP O
. . O

Furthermore RB O
, , O
the DT O
change NN O
in IN O
signaling VBG O
activation NN O
was VBD O
related VBN O
to IN O
an DT O
altered JJ O
CSF3R JJ O
localization NN O
. . O

We PRP O
also RB O
found VBD O
that IN O
CSF3R-induced NNP O
STAT3 NN O
and CC O
ERK NNP O
activations NNS O
require VBP O
CSF3R JJ O
internalization NN O
, , O
whereas IN O
STAT5 NNP O
activation NN O
occurred VBD O
at IN O
the DT O
cell NN O
surface NN O
. . O

Cumulatively RB O
, , O
we PRP O
have VBP O
expanded VBN O
the DT O
regions NNS O
of IN O
the DT O
CSF3R JJ O
extracellular NN O
and CC O
transmembrane NN O
domains NNS O
in IN O
which WDT O
missense NN B-Var
mutations NNS I-Var
exhibit VBP B-PosReg
leukemogenic NN B-Disease
