1	conll2000_chunking	0.9044790782833921	0.9033464198915685	0.9044790782833921	0.9033464198915685
2	conll2000_chunking	0.9244033319113586	0.9218668284417295	0.9244033319113586	0.9218668284417295
3	conll2000_chunking	0.9375674703130622	0.9330454469226899	0.9375674703130622	0.9330454469226899
4	conll2000_chunking	0.9395488586932149	0.9331580375216512	0.9395488586932149	0.9331580375216512
5	conll2000_chunking	0.9407221732944923	0.9383266396114136	0.9407221732944923	0.9383266396114136
6	conll2000_chunking	0.946443383325487	0.9402626688660138	0.946443383325487	0.9402626688660138
7	conll2000_chunking	0.9475749171345463	0.9419029615626969	0.9475749171345463	0.9419029615626969
8	conll2000_chunking	0.9481140588341455	0.9428181149521908	0.9481140588341455	0.9428181149521908
9	conll2000_chunking	0.9501450448627135	0.9435923225211633	0.9501450448627135	0.9435923225211633
10	conll2000_chunking	0.9496545807558585	0.9435295602246198	0.9501450448627135	0.9435923225211633
11	conll2000_chunking	0.951475129031531	0.9450055645381432	0.951475129031531	0.9450055645381432
12	conll2000_chunking	0.9517684887459809	0.9454172252010724	0.9517684887459809	0.9454172252010724
13	conll2000_chunking	0.95334850088978	0.9460452036683384	0.95334850088978	0.9460452036683384
14	conll2000_chunking	0.952956564882053	0.9461565933488791	0.95334850088978	0.9460452036683384
15	conll2000_chunking	0.9542557264803261	0.9462334011621809	0.9542557264803261	0.9462334011621809
16	conll2000_chunking	0.9549638765726634	0.9458722904700012	0.9549638765726634	0.9458722904700012
17	conll2000_chunking	0.9527956723754799	0.9448065513495446	0.9549638765726634	0.9458722904700012
18	conll2000_chunking	0.9511524062965135	0.9455354145686472	0.9549638765726634	0.9458722904700012
19	conll2000_chunking	0.9535659543774231	0.9470124960621653	0.9549638765726634	0.9458722904700012
20	conll2000_chunking	0.952795311091073	0.9453208696565486	0.9549638765726634	0.9458722904700012
21	conll2000_chunking	0.9541866270831927	0.9475337731699655	0.9549638765726634	0.9458722904700012
